% Please add the following required packages to your document preamble:
% \usepackage[table,xcdraw]{xcolor}
% Beamer presentation requires \usepackage{colortbl} instead of \usepackage[table,xcdraw]{xcolor}
\begin{table}[]
\begin{tabular}{crllllll}
\rowcolor[HTML]{44546A} 
{\color[HTML]{FFFFFF} \textbf{Zip Code}} & \multicolumn{1}{c}{\cellcolor[HTML]{44546A}{\color[HTML]{FFFFFF} \textbf{Volume / Loan Amount}}} & \multicolumn{1}{c}{\cellcolor[HTML]{44546A}{\color[HTML]{FFFFFF} \textbf{Property Type}}} & \multicolumn{1}{c}{\cellcolor[HTML]{44546A}{\color[HTML]{FFFFFF} \textbf{Lender}}} & \multicolumn{1}{c}{\cellcolor[HTML]{44546A}{\color[HTML]{FFFFFF} \textbf{Gross Fee}}} & \multicolumn{1}{c}{\cellcolor[HTML]{44546A}{\color[HTML]{FFFFFF} \textbf{Referral Fee}}} & \multicolumn{1}{c}{\cellcolor[HTML]{44546A}{\color[HTML]{FFFFFF} \textbf{Income}}} & \multicolumn{1}{c}{\cellcolor[HTML]{44546A}{\color[HTML]{FFFFFF} \textbf{PC Commission}}} \\
94521                                    & \$472,000                                                                                        & Multifamily                                                                               & GreenPoint                                                                         & \$9,210.00                                                                            & \$1,952.00                                                                               & \$4,379.00                                                                         & \$4,379.00                                                                                \\
94709                                    & \$1,540,000                                                                                      & Multifamily                                                                               & First Foundation Bank                                                              & \$15,400.00                                                                           & \$-                                                                                      & \$7,700.00                                                                         & \$7,700.00                                                                                \\
94606                                    & \$975,000                                                                                        & Multifamily                                                                               & Greystone                                                                          & \$7,312.50                                                                            & \$1,462.50                                                                               & \$2,925.00                                                                         & \$2,925.00                                                                                \\
94606                                    & \$525,000                                                                                        & Multifamily                                                                               & JPMorgan Chase Bank                                                                & \$5,250.00                                                                            & \$-                                                                                      & \$2,625.00                                                                         & \$2,625.00                                                                                \\
94611                                    & \$1,567,500                                                                                      & Multifamily                                                                               & Sterling Savings Bank                                                              & \$15,675.00                                                                           & \$-                                                                                      & \$7,837.50                                                                         & \$7,837.50                                                                                \\
94061                                    & \$1,000,000                                                                                      & Multifamily                                                                               & First Foundation Bank                                                              & \$10,000.00                                                                           & \$2,000.00                                                                               & \$4,000.00                                                                         & \$4,000.00                                                                                \\
94619                                    & \$1,080,000                                                                                      & Multifamily                                                                               & Sterling Savings Bank                                                              & \$10,000.00                                                                           & \$-                                                                                      & \$5,000.00                                                                         & \$5,000.00                                                                                \\
95128                                    & \$900,000                                                                                        & Multifamily                                                                               & Sterling Savings Bank                                                              & \$9,000.00                                                                            & \$1,800.00                                                                               & \$3,600.00                                                                         & \$3,600.00                                                                                \\
94530                                    & \$600,000                                                                                        & Multifamily                                                                               & Sterling Savings Bank                                                              & \$6,000.00                                                                            & \$-                                                                                      & \$3,000.00                                                                         & \$3,000.00                                                                                \\
94704                                    & \$275,000                                                                                        & Multifamily                                                                               & Stonecrest                                                                         & \$2,450.00                                                                            & \$-                                                                                      & \$1,225.00                                                                         & \$1,225.00                                                                                \\
94085                                    & \$595,000                                                                                        & Multifamily                                                                               & Sterling Savings Bank                                                              & \$5,950.00                                                                            & \$1,190.00                                                                               & \$2,380.00                                                                         & \$2,380.00                                                                                \\
94611                                    & \$789,500                                                                                        & Multifamily                                                                               & Apartment Bank                                                                     & \$7,895.00                                                                            & \$-                                                                                      & \$3,947.50                                                                         & \$3,947.50                                                                                \\
94704                                    & \$625,000                                                                                        & Mixed Use                                                                                 & GBC International                                                                  & \$9,225.00                                                                            & \$-                                                                                      & \$4,617.50                                                                         & \$4,617.50                                                                                \\
94110                                    & \$630,000                                                                                        & Multifamily                                                                               & Apartment Bank                                                                     & \$6,300.00                                                                            & \$-                                                                                      & \$3,150.00                                                                         & \$3,150.00                                                                                \\
94602                                    & \$1,634,500                                                                                      & Multifamily                                                                               & First Foundation Bank                                                              & \$15,421.00                                                                           & \$-                                                                                      & \$7,710.50                                                                         & \$7,710.50                                                                                \\
94134                                    & \$1,072,500                                                                                      & Multifamily                                                                               & Apartment Bank                                                                     & \$10,725.00                                                                           & \$-                                                                                      & \$5,362.50                                                                         & \$5,362.50                                                                                \\
94601                                    & \$1,148,000                                                                                      & Multifamily                                                                               & Greystone                                                                          & \$8,610.00                                                                            & \$-                                                                                      & \$4,305.00                                                                         & \$4,305.00                                                                                \\
94015                                    & \$800,000                                                                                        & Multifamily                                                                               & Sterling Savings Bank                                                              & \$8,000.00                                                                            & \$-                                                                                      & \$4,000.00                                                                         & \$4,000.00                                                                                \\
94560                                    & \$1,207,000                                                                                      & Multifamily                                                                               & Sterling Savings Bank                                                              & \$12,070.00                                                                           & \$2,414.00                                                                               & \$4,828.00                                                                         & \$4,828.00                                                                                \\
94061                                    & \$700,000                                                                                        & Multifamily                                                                               & JPMorgan Chase Bank                                                                & \$7,000.00                                                                            & \$-                                                                                      & \$1,750.00                                                                         & \$3,500.00                                                                                \\
94602                                    & \$3,000,000                                                                                      & Multifamily                                                                               & Lone Oak Fund                                                                      & \$30,000.00                                                                           & \$-                                                                                      & \$15,000.00                                                                        & \$15,000.00                                                                               \\
94544                                    & \$2,397,500                                                                                      & Multifamily                                                                               & Technology Credit Union Bank                                                       & \$34,556.25                                                                           & \$4,495.31                                                                               & \$15,030.47                                                                        & \$15,030.47                                                                               \\
94556                                    & \$3,150,000                                                                                      & Multifamily                                                                               & JPMorgan Chase Bank                                                                & \$26,775.00                                                                           & \$5,355.00                                                                               & \$10,710.00                                                                        & \$10,710.00                                                                               \\
94602                                    & \$1,340,000                                                                                      & Multifamily                                                                               & Luther Burbank Savings                                                             & \$13,400.00                                                                           & \$-                                                                                      & \$6,700.00                                                                         & \$6,700.00                                                                                \\
94401                                    & \$3,832,500                                                                                      & Multifamily                                                                               & JPMorgan Chase Bank                                                                & \$19,162.50                                                                           & \$-                                                                                      & \$4,790.63                                                                         & \$9,581.25                                                                                \\
95128                                    & \$500,000                                                                                        & Multifamily                                                                               & JPMorgan Chase Bank                                                                & \$5,000.00                                                                            & \$-                                                                                      & \$1,250.00                                                                         & \$2,500.00                                                                                \\
94115                                    & \$1,080,000                                                                                      & Multifamily                                                                               & JPMorgan Chase Bank                                                                & \$10,800.00                                                                           & \$-                                                                                      & \$5,400.00                                                                         & \$5,400.00                                                                                \\
94530                                    & \$1,000,000                                                                                      & Multifamily                                                                               & Sterling Savings Bank                                                              & \$10,000.00                                                                           & \$2,000.00                                                                               & \$4,000.00                                                                         & \$4,000.00                                                                                \\
94577                                    & \$1,202,500                                                                                      & Multifamily                                                                               & Apartment Bank                                                                     & \$12,025.00                                                                           & \$-                                                                                      & \$6,012.50                                                                         & \$6,012.50                                                                                \\
94401                                    & \$500,000                                                                                        & Multifamily                                                                               & JPMorgan Chase Bank                                                                & \$5,000.00                                                                            & \$500.00                                                                                 & \$1,125.00                                                                         & \$2,250.00                                                                                \\
94132                                    & \$500,000                                                                                        & Multifamily                                                                               & JPMorgan Chase Bank                                                                & \$5,000.00                                                                            & \$1,000.00                                                                               & \$2,000.00                                                                         & \$2,000.00                                                                                \\
94703                                    & \$500,000                                                                                        & Multifamily                                                                               & Sterling Savings Bank                                                              & \$5,000.00                                                                            & \$1,000.00                                                                               & \$2,000.00                                                                         & \$2,000.00                                                                                \\
94086                                    & \$500,000                                                                                        & Multifamily                                                                               & JPMorgan Chase Bank                                                                & \$5,000.00                                                                            & \$1,000.00                                                                               & \$2,000.00                                                                         & \$2,000.00                                                                                \\
90066                                    & \$670,000                                                                                        & Multifamily                                                                               & JPMorgan Chase Bank                                                                & \$6,700.00                                                                            & \$1,340.00                                                                               & \$2,680.00                                                                         & \$2,680.00                                                                                \\
95051                                    & \$560,000                                                                                        & Multifamily                                                                               & JPMorgan Chase Bank                                                                & \$5,600.00                                                                            & \$1,120.00                                                                               & \$2,240.00                                                                         & \$2,240.00                                                                                \\
94928                                    & \$2,275,000                                                                                      & NNN                                                                                       & Symetra                                                                            & \$11,375.00                                                                           & \$-                                                                                      & \$5,687.50                                                                         & \$5,687.50                                                                                \\
94102                                    & \$1,946,500                                                                                      & Mixed Use                                                                                 & Umpqua Bank                                                                        & \$18,567.50                                                                           & \$-                                                                                      & \$9,283.75                                                                         & \$9,283.75                                                                                \\
91606                                    & \$1,250,000                                                                                      & Multifamily                                                                               & Union Bank                                                                         & \$24,700.00                                                                           & \$12,350.00                                                                              & \$6,175.00                                                                         & \$6,175.00                                                                                \\
94134                                    & \$700,000                                                                                        & Multifamily                                                                               & JPMorgan Chase Bank                                                                & \$7,000.00                                                                            & \$-                                                                                      & \$3,500.00                                                                         & \$3,500.00                                                                                \\
94702                                    & \$614,700                                                                                        & Multifamily                                                                               & Apartment Bank                                                                     & \$6,188.00                                                                            & \$-                                                                                      & \$3,094.00                                                                         & \$3,094.00                                                                                \\
94556                                    & \$2,900,000                                                                                      & Multifamily                                                                               & JPMorgan Chase Bank                                                                & \$29,000.00                                                                           & \$-                                                                                      & \$14,500.00                                                                        & \$14,500.00                                                                               \\
94601                                    & \$2,190,000                                                                                      & Multifamily                                                                               & Greystone                                                                          & \$16,425.00                                                                           & \$3,066.00                                                                               & \$6,679.50                                                                         & \$6,679.50                                                                                \\
94601                                    & \$1,300,000                                                                                      & Multifamily                                                                               & Sequoia Bank                                                                       & \$11,015.70                                                                           & \$-                                                                                      & \$5,507.85                                                                         & \$5,507.85                                                                                \\
94619                                    & \$2,290,000                                                                                      & Multifamily                                                                               & Greystone                                                                          & \$16,030.00                                                                           & \$2,404.50                                                                               & \$6,812.75                                                                         & \$6,812.75                                                                                \\
94601                                    & \$1,153,000                                                                                      & Multifamily                                                                               & Greystone                                                                          & \$8,071.00                                                                            & \$1,614.20                                                                               & \$3,228.40                                                                         & \$3,228.40                                                                                \\
94606                                    & \$525,000                                                                                        & Multifamily                                                                               & JPMorgan Chase Bank                                                                & \$3,825.00                                                                            & \$-                                                                                      & \$1,912.50                                                                         & \$1,912.50                                                                                \\
95117                                    & \$1,050,000                                                                                      & Multifamily                                                                               & JPMorgan Chase Bank                                                                & \$7,500.00                                                                            & \$-                                                                                      & \$3,750.00                                                                         & \$3,750.00                                                                                \\
94043                                    & \$5,456,000                                                                                      & Multifamily                                                                               & First Foundation Bank                                                              & \$27,030.00                                                                           & \$5,406.00                                                                               & \$10,812.00                                                                        & \$10,812.00                                                                               \\
94541                                    & \$750,000                                                                                        & Multifamily                                                                               & JPMorgan Chase Bank                                                                & \$7,500.00                                                                            & \$-                                                                                      & \$3,750.00                                                                         & \$3,750.00                                                                                \\
94102                                    & \$2,643,750                                                                                      & Multifamily                                                                               & JPMorgan Chase Bank                                                                & \$26,437.00                                                                           & \$-                                                                                      & \$13,218.50                                                                        & \$13,218.50                                                                               \\
94117                                    & \$900,000                                                                                        & Multifamily                                                                               & Sterling Savings Bank                                                              & \$9,000.00                                                                            & \$1,800.00                                                                               & \$3,600.00                                                                         & \$3,600.00                                                                                \\
94115                                    & \$1,200,000                                                                                      & Multifamily                                                                               & JPMorgan Chase Bank                                                                & \$12,000.00                                                                           & \$1,200.00                                                                               & \$5,400.00                                                                         & \$5,400.00                                                                                \\
94520                                    & \$350,000                                                                                        & Multifamily                                                                               & Apartment Bank                                                                     & \$5,250.00                                                                            & \$700.00                                                                                 & \$2,275.00                                                                         & \$2,275.00                                                                                \\
94709                                    & \$708,000                                                                                        & Multifamily                                                                               & Technology Credit Union Bank                                                       & \$14,160.00                                                                           & \$-                                                                                      & \$7,080.00                                                                         & \$7,080.00                                                                                \\
94612                                    & \$1,450,000                                                                                      & Multifamily                                                                               & Sterling Savings Bank                                                              & \$14,500.00                                                                           & \$-                                                                                      & \$7,250.00                                                                         & \$7,250.00                                                                                \\
94115                                    & \$725,000                                                                                        & Office                                                                                    & Umpqua Bank                                                                        & \$7,250.00                                                                            & \$-                                                                                      & \$3,625.00                                                                         & \$3,625.00                                                                                \\
94610                                    & \$918,750                                                                                        & Multifamily                                                                               & Opus Bank                                                                          & \$9,187.50                                                                            & \$-                                                                                      & \$4,593.75                                                                         & \$4,593.75                                                                                \\
94063                                    & \$920,000                                                                                        & Multifamily                                                                               & JPMorgan Chase Bank                                                                & \$9,200.00                                                                            & \$1,840.00                                                                               & \$3,680.00                                                                         & \$3,680.00                                                                                \\
94115                                    & \$2,000,000                                                                                      & Multifamily                                                                               & JPMorgan Chase Bank                                                                & \$20,000.00                                                                           & \$4,000.00                                                                               & \$8,000.00                                                                         & \$8,000.00                                                                                \\
94123                                    & \$1,300,000                                                                                      & Multifamily                                                                               & Sterling Savings Bank                                                              & \$9,750.00                                                                            & \$-                                                                                      & \$4,875.00                                                                         & \$4,875.00                                                                                \\
94114                                    & \$1,900,000                                                                                      & Multifamily                                                                               & Sterling Savings Bank                                                              & \$19,000.00                                                                           & \$3,800.00                                                                               & \$7,600.00                                                                         & \$7,600.00                                                                                \\
94130                                    & \$772,500                                                                                        & Multifamily                                                                               & JPMorgan Chase Bank                                                                & \$7,725.00                                                                            & \$-                                                                                      & \$3,862.50                                                                         & \$3,862.50                                                                                \\
94110                                    & \$2,000,000                                                                                      & Multifamily                                                                               & Opus Bank                                                                          & \$20,000.00                                                                           & \$-                                                                                      & \$10,000.00                                                                        & \$10,000.00                                                                               \\
94706                                    & \$736,000                                                                                        & Multifamily                                                                               & JPMorgan Chase Bank                                                                & \$7,360.00                                                                            & \$-                                                                                      & \$3,680.00                                                                         & \$3,680.00                                                                                \\
94704                                    & \$1,586,000                                                                                      & Multifamily                                                                               & JPMorgan Chase Bank                                                                & \$15,860.00                                                                           & \$-                                                                                      & \$7,930.00                                                                         & \$7,930.00                                                                                \\
94110                                    & \$625,000                                                                                        & Multifamily                                                                               & Sterling Savings Bank                                                              & \$6,250.00                                                                            & \$1,250.00                                                                               & \$2,500.00                                                                         & \$2,500.00                                                                                \\
94061                                    & \$1,950,000                                                                                      & Multifamily                                                                               & First Foundation Bank                                                              & \$19,500.00                                                                           & \$3,900.00                                                                               & \$7,800.00                                                                         & \$7,800.00                                                                                \\
95060                                    & \$1,165,000                                                                                      & Multifamily                                                                               & Opus Bank                                                                          & \$11,650.00                                                                           & \$2,330.00                                                                               & \$4,660.00                                                                         & \$4,660.00                                                                                \\
