"322.5","51.2","99.6102976","-14.04168","28.33739","3.447965","35.48018","2.404503","32.83684","6.551184","39.8609","2.404503","26.81156","94.14254","194.1627","1.098673","28.33739","9.64423","1.779272","27.75083","-17.21657","4.084074","-53.8886","-35.46032","-40.82835","43.96816","115.1503","19.75964","39.84359","12.87073","76.05382","-1.709749","29.82917","3.923314","17.57345","-0.409617","-4.04035","70.6161","1.921849","","-22.42404"
"327.5","55","99.0925013","-12.36902","33.17564","2.358009","34.53657","2.116955","32.25719","9.884307","39.392","2.116955","26.6957","95.75614","196.2187","0.770368","33.17564","6.541414","1.348539","26.02037","-18.65253","0.347851","","-23.82303","-41.24999","45.93851","116.1146","19.83491","41.60146","10.81032","77.07169","-2.372242","29.17729","0.405707","16.22275","0.661621","-4.73377","67.77947","-0.284076","","-21.66386"
"332.5","54.0178571","99.6920445","-15.91167","36.15283","0.434894","34.82557","1.524504","31.42316","11.1044","41.58587","1.524504","24.76188","97.35761","198.9168","0.410016","36.15283","7.022539","-0.309353","24.11435","-22.73043","0.805911","-50.36178","-16.64026","-32.05723","50.14333","116.9855","19.99909","40.30875","10.34111","77.09159","-1.516656","28.61705","-1.514656","17.34703","0.068203","-4.869555","66.79216","-1.49503","-43.79615","-22.68306"
"337.5","52.4353741","97.5951336","-19.08378","37.3802","0.110348","32.40927","2.170222","31.26531","12.11354","42.14462","2.170222","23.31045","98.76906","202.3513","0.151964","37.3802","4.406506","-1.801815","23.83036","-24.62297","7.544912","-56.90944","-14.09377","-29.1047","53.23364","117.92","19.82833","42.18346","10.50593","77.28549","-1.215165","24.70856","-1.857846","15.62435","0.016279","-4.603547","67.71949","1.264601","-41.70951","-24.93616"
"342.5","48.6488095","97.3411835","-18.09221","39.03058","4.668121","33.72707","2.60452","29.94723","12.94057","40.24311","2.60452","22.51077","99.95298","203.8242","-0.282923","39.03058","-0.715487","-2.172304","21.76967","-22.90368","14.18044","-51.62048","-14.94891","-28.32353","51.2507","118.4616","19.57547","41.04587","10.62561","77.11266","1.072033","22.37879","-5.986994","14.9802","-0.087652","-4.616161","67.70384","3.2699","-42.60654","-26.78327"
"347.5","47.7301587","95.3163943","-19.09484","41.26055","7.964564","33.95608","2.16351","30.39439","13.27737","39.85609","2.16351","19.82862","101.0517","204.8399","-0.60747","41.26055","-1.392673","-4.608779","21.88492","-24.52639","5.39431","-59.52185","-1.218931","-23.58274","48.77595","119.0465","19.28832","42.2653","10.53219","76.42202","1.192582","22.12184","-7.231055","15.49159","-0.161754","-4.378341","64.88358","3.706257","-37.06633","-27.30251"
"352.5","46.2579365","94.958922","-18.78238","44.58854","10.24588","32.93737","1.654113","31.69489","15.6744","40.28195","1.654113","17.58119","102.3886","205.5007","-0.362612","44.58854","-8.695854","-5.837958","19.6679","-24.29631","7.717587","-52.22648","","-12.73013","48.93703","119.433","19.09124","41.93483","9.681935","76.72513","0.590867","22.73111","-2.112703","14.92198","0.000196","-4.710968","65.30566","5.99465","-20.43537","-27.97123"
"357.5","42.0714286","93.3226599","-18.87817","46.70069","11.11657","29.67651","2.037121","34.92055","16.62913","40.14203","2.037121","16.38102","103.2814","206.0987","-0.360155","46.70069","-9.89936","-7.791319","18.18208","-22.97385","9.336165","-50.11027","4.373366","-8.448629","49.81953","120.0237","18.92799","41.88205","10.99952","76.5653","-1.83961","20.29928","-4.9545","14.18766","-1.499847","-6.176677","65.97661","5.086401","2.062349","-26.26906"
"362.5","39.8184524","92.688623","-16.6863","48.18295","11.04435","28.80098","2.892459","39.47687","17.21481","39.78445","2.892459","15.84509","104.3122","206.6458","-0.57976","48.18295","-10.36345","-5.964229","17.11199","-23.64734","6.369588","-49.52243","7.638874","","47.9366","120.4571","18.46584","40.82525","11.16779","75.91672","-10.36489","19.8873","0.56553","13.73823","-2.821736","-6.838205","65.70798","7.734244","7.818021","-27.00572"
"367.5","35.9002976","90.1800641","-14.66841","49.20812","14.56457","26.93546","1.868619","42.6475","17.0403","41.17545","1.868619","15.68348","105.2438","207.2981","-0.406137","49.20812","-13.44753","-6.410028","16.49637","-22.59441","6.617225","-47.75939","4.293709","-11.87608","50.28457","120.6772","17.58638","41.98481","10.7629","76.34588","-10.67837","20.87937","6.122214","13.67429","-3.221831","-8.486037","63.86206","6.3987","14.94914","-24.63582"
"372.5","39.9325397","87.1016394","-19.80758","48.18789","15.00734","25.91545","0.479806","44.76695","15.99273","41.59577","0.479806","18.40376","105.7909","208.7353","-1.084159","48.18789","-16.99629","-6.405979","15.9684","-24.73975","12.56922","-56.02065","12.41889","-11.8574","44.17614","120.8678","17.09924","40.3314","10.63175","75.45511","-8.683025","20.94613","9.160152","12.49986","-2.707062","-9.670957","63.80488","7.642544","20.43637","-20.6484"
"377.5","38.9672619","86.2111482","-21.40491","49.0339","16.61303","24.46741","-0.612896","46.37745","17.20128","40.94655","-0.612896","18.91958","105.8322","210.356","-1.304389","49.0339","-18.36864","-7.912354","15.25839","-25.05289","8.224501","-51.47948","11.64301","","45.40799","120.9897","16.66743","40.69014","10.15474","75.07224","-8.3881","21.95033","16.40254","12.49477","-1.462374","-9.654004","62.71314","7.352854","19.53934","-17.39712"
"382.5","33.0297619","86.1324388","-19.40236","48.33069","17.01929","23.28887","-0.809903","48.06725","17.20311","36.71097","-0.809903","17.95991","105.6549","211.0929","-1.243049","48.33069","-19.26192","-4.76462","13.41073","-28.09605","6.795992","-50.6737","","-25.46328","46.86676","121.2884","16.77866","40.88055","10.49605","73.86039","-7.654392","20.20238","23.21382","11.43645","0.053087","-10.77244","62.63658","4.78726","16.94767","-20.75055"
"387.5","34.3584656","84.7299446","-19.99747","47.22364","16.9697","23.60581","0.406409","48.27599","18.03775","35.34173","0.406409","16.08572","106.2935","211.8644","-0.919288","47.22364","-21.3116","-2.984144","12.10154","-26.98269","11.88241","-48.98409","-3.819129","-30.75735","45.52835","121.5153","17.0133","39.3485","10.37899","74.09328","-7.356445","20.2463","25.86529","11.72148","-0.332145","-10.61235","62.65939","5.734706","18.7504","-18.99021"
"392.5","36.4384921","81.5948369","-19.28184","47.89327","17.95167","23.45097","1.287282","48.20149","18.48112","31.59329","1.287282","16.45604","106.0275","211.7006","0.812631","47.89327","-22.79077","-2.086434","10.45856","-29.62297","12.32082","-48.83191","","-24.92055","44.26946","121.453","16.52061","39.80447","11.85071","73.29995","-5.413367","16.38695","15.73723","10.18911","0.554714","-10.913","63.20033","9.514858","","-16.71324"
"397.5","38.5252976","76.724354","-22.85171","46.71901","19.49267","21.96493","4.156041","45.90754","18.74921","31.2765","4.156041","14.30635","105.9997","211.5771","0.360794","46.71901","-22.06758","-1.389672","9.486946","-28.77149","2.007476","-37.93533","-3.352264","-16.14421","46.80461","121.4867","16.30376","41.17833","13.77153","72.35035","-4.680644","12.77931","15.63931","9.196138","0.275416","-11.00501","63.85501","9.367054","","-16.28715"
"402.5","48.9782913","75.0325643","-20.79073","45.2584","19.83034","18.92642","5.892029","44.56353","17.92839","29.39499","5.892029","9.602306","105.3828","212.3853","-0.459621","45.2584","-27.6582","-0.171163","8.455185","-33.02447","3.941761","-35.69806","","-8.223056","51.70503","121.5231","16.25345","41.6102","12.83309","70.98998","-6.363392","10.46565","4.777593","7.400662","-0.019952","-11.44569","61.44414","6.910182","1.132798","-17.63927"
"407.5","55.0565476","71.23154","-19.52155","45.31287","21.89177","18.13077","6.647823","44.48667","17.28993","33.23793","6.647823","5.906594","104.4679","214.1043","-1.271226","45.31287","-28.20223","2.030035","9.129749","-32.21452","9.112367","-21.58518","-9.521528","-3.360151","52.00292","121.829","15.73354","41.4168","12.92365","69.6254","-9.599384","9.923102","7.109563","7.923615","-0.741528","-10.59979","61.67282","8.0263","","-18.64154"
"412.5","52.3174603","70.7839315","-18.98757","45.23427","19.02223","16.05376","5.112422","45.39971","18.53044","36.44244","5.112422","2.667103","103.7946","215.8763","-1.676732","45.23427","-30.20858","2.220035","7.533663","-35.0008","7.07575","-12.91759","-7.196469","-1.217521","46.80426","121.9731","15.24259","40.26886","13.55168","68.69839","-6.413385","7.675898","9.641998","6.793466","-0.337992","-10.28169","61.08176","7.826931","-6.395426","-21.90502"
"417.5","54.6","69.0039859","-19.45158","46.92445","18.28722","13.65736","4.160722","47.95067","19.82448","34.67685","4.160722","-1.255493","102.7366","217.0954","-1.526918","46.92445","-30.14299","3.121699","5.631094","-35.40438","12.15319","-7.704883","","4.696042","51.46966","122.3136","14.88973","41.4515","13.62914","68.72651","-3.438954","3.328341","10.48418","7.724389","0.52354","-10.66058","59.76613","5.794218","","-21.97531"
"422.5","54.9738095","65.1015192","-18.40126","49.39631","17.69782","13.26947","2.362196","49.25419","21.08722","32.24613","2.362196","-2.101619","102.4375","218.8687","-2.979889","49.39631","-27.36009","4.209108","4.267511","-34.37046","19.14261","","-16.34677","5.030983","46.50041","122.4132","14.30084","39.4211","13.67136","67.41145","-3.910607","4.175554","12.12782","7.973206","-0.21196","-9.907361","60.48497","6.883437","-15.96903","-17.13237"
"427.5","54.6047619","65.4185433","-16.44792","51.66081","19.26519","11.59575","1.812887","48.62607","22.92788","28.00235","1.812887","-0.48954","102.0051","219.6812","-3.049933","51.66081","-26.77359","8.008634","2.543093","-29.3202","18.14956","-5.731096","-14.3934","-0.154901","45.30526","122.6238","14.15052","37.39554","13.69012","66.59351","-5.108865","3.469356","7.246056","7.865403","-0.413884","-10.6919","58.3236","5.811476","","-18.38992"
"432.5","52.422619","65.9949866","-16.26317","53.75825","15.68006","11.88329","2.157178","48.85384","21.7183","25.15971","2.157178","0.118589","102.6129","220.6882","-3.718234","53.75825","-25.01492","7.062906","2.955363","-27.32661","15.04401","2.611641","-12.35628","3.401621","47.58586","122.6675","13.53694","36.81288","13.06234","65.72771","-5.396993","3.947571","10.69536","6.475027","-1.067864","-11.94915","53.77051","6.530253","-21.62541","-19.20497"
"437.5","51.452381","66.4483414","-16.96428","52.04515","13.40189","12.66204","2.915004","50.2599","20.23899","24.54173","2.915004","-0.937522","103.0914","222.0075","-3.631526","52.04515","-26.56264","6.91209","2.607769","-29.89569","15.6695","8.75822","-19.80325","5.440605","40.99778","123.0272","13.14878","35.59345","13.07218","64.11921","-5.190648","3.480089","10.9512","7.670797","-0.91841","-12.01184","54.88031","9.273207","","-19.05272"
"442.5","50.5218254","64.1517458","-17.11639","49.09074","13.1017","11.98761","3.577985","52.63333","18.41356","27.38344","3.577985","-1.825524","103.7828","222.9183","-3.960556","49.09074","-27.76726","6.387358","0.263863","-28.24567","13.24417","16.10688","-23.8923","9.942645","41.64836","123.0098","12.1121","35.41641","12.74191","63.432","-5.843928","-0.237234","6.917351","7.412264","-0.337419","-11.63966","57.79368","6.419984","","-18.14911"
"447.5","51.5489418","62.1229776","-17.72871","47.364","11.56087","11.3447","6.519857","54.20732","16.5423","30.66861","6.519857","-1.905158","104.0098","224.1315","-3.511718","47.364","-25.27151","7.580975","-0.299672","-25.37536","15.71133","15.52433","-24.87023","13.56248","46.1611","122.9333","11.71248","33.46282","11.17067","62.38059","-4.31891","-2.045971","15.09053","6.998407","-1.093744","-11.60387","57.84554","5.038571","-44.16421","-15.71168"
"452.5","54.097619","60.0626345","-15.52031","46.5923","12.55642","11.28861","8.265127","53.92473","15.82127","34.26907","8.265127","-1.816771","104.0771","225.5983","-4.277321","46.5923","-28.91449","7.127531","1.44312","-24.33492","19.92791","6.652015","-17.69474","8.833454","45.64264","123.1006","11.45492","29.78207","11.17664","61.85471","-2.262193","-2.367005","21.17752","7.110552","-1.180853","-10.23109","53.386","7.408874","","-17.28269"
"457.5","47.7559524","58.2776046","-16.09643","47.51963","7.583547","9.492661","8.479936","53.36193","15.42021","34.71984","8.479936","-5.640863","104.6113","225.9268","-4.248301","47.51963","-27.13267","5.185368","-1.75615","-25.96547","21.62398","5.16115","-10.73264","16.36631","47.10642","123.3303","11.23157","26.75419","11.52792","61.36942","-3.677845","-3.731349","28.79786","7.542232","0.251136","-10.05916","48.55455","7.720296","-53.84953","-13.90344"
"462.5","44.9325397","55.461203","-18.30101","45.28728","4.788099","8.233636","8.340901","52.13439","17.35535","33.95895","8.340901","-7.368288","105.679","225.3104","-4.715121","45.28728","-27.68704","4.09812","-2.175549","-24.53202","17.88738","","-10.49275","23.29774","45.14468","123.3357","11.07509","25.41329","11.26146","60.09763","-3.747915","-3.882124","31.38858","8.212709","1.000961","-9.412856","49.66792","8.297216","-44.97993","-15.11985"
"467.5","39.0357143","53.4024654","-15.56077","43.0357","4.408003","6.546733","7.977289","53.70136","17.10344","31.39903","7.977289","-9.578361","106.2808","224.7753","-4.68944","43.0357","-27.31086","2.196692","-2.336203","-23.10042","19.07257","1.45289","-12.47518","24.22246","47.03029","123.5546","11.06418","24.90471","11.92573","57.92788","-4.132553","-3.871611","33.72231","8.218355","1.132908","-9.180837","48.08727","8.140615","-43.14973","-15.05834"
"472.5","30.9761905","52.1278054","-16.71305","41.22869","0.019323","8.327469","8.45182","52.92136","17.56377","28.7074","8.45182","-11.64759","106.3034","224.8894","-3.90569","41.22869","-33.17359","1.482681","-2.606098","-21.94777","20.15283","9.707891","-12.7771","26.05593","47.95887","123.44","10.66392","24.88205","12.83024","56.86649","-6.105848","-4.289741","28.68644","7.063742","-0.773303","-8.445556","51.91588","7.963063","-32.09314","-16.85905"
"477.5","24.672619","48.4440534","-17.05268","38.86136","1.302937","8.943223","10.36044","50.03462","16.92189","22.54508","10.36044","-10.12262","106.7995","227.1681","-3.506485","38.86136","-33.06888","-0.295178","-4.516747","-20.48293","20.72559","10.00619","-13.53237","27.43366","45.22896","124.0048","10.21268","22.86195","13.76267","57.61435","-2.314625","-3.37055","29.19198","7.493272","-0.477887","-8.022546","55.31082","6.743342","","-17.46752"
"482.5","18.4047619","46.0417292","-14.92139","36.77599","1.950284","10.24147","11.51106","48.01123","15.588","23.50196","11.51106","-9.865974","106.6316","226.7201","-3.35456","36.77599","-29.88761","-1.199304","-6.43671","-20.11123","6.414367","9.993682","","13.51646","50.19545","124.6","9.37611","21.67235","13.28603","56.3176","-2.784423","-7.085963","","7.831297","-0.393203","-8.184238","53.68773","7.271898","","-17.56401"
"487.5","","42.7833465","-12.16747","33.64221","1.151393","9.631146","11.91983","46.74527","16.41422","23.28165","11.91983","-9.809976","106.8639","226.5896","-3.671592","33.64221","-29.56523","-1.548399","-8.000269","-19.82928","7.63669","13.08197","","16.53368","48.14326","124.8828","8.914098","21.97645","13.79477","56.27096","-3.68364","-6.908737","20.4943","7.876476","-0.898662","-8.263118","54.01485","5.39437","-49.3995","-18.26617"
"492.5","0.37698413","40.715028","-7.372775","31.07426","1.522462","9.245106","10.84979","46.6208","15.02335","24.38245","10.84979","-7.438819","106.3861","225.5173","-4.678624","31.07426","-30.07621","-1.152512","-8.391574","-21.83295","8.66435","17.42309","-30.11735","15.63163","45.42479","125.4535","8.189656","21.27867","14.15083","55.88848","-3.481981","-7.481619","28.14547","7.230953","-0.045004","-7.490184","53.08413","2.474449","","-18.32063"
"497.5","-0.0833333","38.373104","-6.944701","31.03902","-1.046722","9.193072","12.08994","45.8532","14.21843","26.0434","12.08994","-6.922368","106.0954","225.0149","-5.275908","31.03902","-27.89609","-3.75591","-8.476186","-21.24137","8.177139","26.59601","-26.15731","18.75911","46.70845","125.8034","7.993658","19.07947","14.14093","55.23993","-4.11118","-7.300963","26.81795","7.156216","-0.992061","-7.004402","52.71031","2.321345","-53.61581","-19.35966"
"502.5","-3.2053571","36.0138555","-10.99746","28.57337","2.116973","8.373014","12.55549","47.16063","13.22798","28.84301","12.55549","-5.740009","105.6297","225.1327","-4.838125","28.57337","-27.69532","-1.826199","-9.121538","-17.45178","13.92764","21.9474","","23.85675","47.32961","126.2283","7.58149","18.69398","13.76424","53.45196","-5.47313","-9.410911","27.96576","7.815419","-0.82382","-7.721523","53.54905","0.197827","","-17.01731"
"507.5","-6.4087302","34.0128712","-8.580487","26.81393","3.399007","9.341191","12.55514","45.61913","12.74869","29.95389","12.55514","-6.085795","105.2365","224.8036","-4.988227","26.81393","-26.03656","-1.85643","-11.60202","-17.29797","15.63973","23.42291","-35.46614","20.27544","53.39451","126.6613","7.114786","15.79766","14.41234","53.47721","-5.782404","-11.4705","23.06682","7.281115","0.078513","-6.362628","56.8215","0.408018","","-19.90993"
"512.5","-10.802381","31.8369798","-4.95682","26.06587","4.513465","11.45405","13.86328","46.01986","11.37105","31.92935","13.86328","-7.944157","104.8143","224.2301","-4.584303","26.06587","-26.38997","-2.397702","-11.85058","-16.58317","13.43432","28.31557","-33.04002","17.68622","50.57023","127.3255","6.371304","17.75227","15.62063","53.08191","-5.942888","-16.05692","23.02828","8.780757","0.14823","-5.782902","57.85032","1.133263","-64.5795","-17.13754"
"517.5","-7.6619048","30.9391057","-6.049349","26.25931","6.367441","12.15889","13.76938","45.52041","12.19308","30.92157","13.76938","-9.741349","104.7815","223.8582","-5.106799","26.25931","-25.0608","-3.14434","-14.25264","-14.06497","18.81883","","-29.82159","17.13913","49.52677","127.8054","6.236257","16.78095","15.67245","51.92684","-3.687446","-17.29595","22.63342","10.71401","1.980346","-5.649202","52.3293","2.555497","-51.07711","-9.898158"
"522.5","-3.8690476","28.0337847","-7.973383","29.10044","9.587443","12.35369","13.65574","47.18531","11.6004","30.98109","13.65574","-12.16968","104.9736","224.2967","-4.880191","29.10044","-20.89461","-2.799592","-15.03695","-13.86814","","25.7122","","12.96177","52.15822","128.5093","6.108345","16.78927","15.91976","52.24043","-3.836528","-20.84351","20.08159","11.86114","1.197303","-5.710369","51.73908","2.268183","-42.43859","-10.63429"
"527.5","-4.1309524","25.2648368","-9.679491","32.53698","9.388773","14.52799","15.80458","48.10979","8.521881","32.00089","15.80458","-12.53353","104.796","223.75","-4.936229","32.53698","-18.63629","-3.38147","-16.00163","-11.34587","15.7995","25.53547","-44.17569","16.43522","55.2988","129.1095","6.09214","15.63267","16.00737","51.77432","-2.176736","-25.06129","13.43312","12.02334","1.135497","-5.977323","44.68657","6.439075","-28.3511","-11.4286"
"532.5","1.30687831","26.1349674","-9.529052","34.4745","11.62611","12.80341","17.10503","48.19653","7.021541","32.93251","17.10503","-11.17093","104.6819","223.2356","-4.143043","34.4745","-21.11912","-5.586799","-16.1844","-12.38559","13.93241","29.20404","-40.78861","19.68164","52.35557","129.5913","5.640533","16.52483","16.06848","51.03909","-2.000454","-26.23703","12.0667","11.77167","-0.187085","-6.109857","45.9853","10.31652","-22.51137","-10.05673"
"537.5","2.27777778","27.3941862","-6.631706","36.3892","10.04316","13.08456","18.52619","48.33536","4.812807","29.95768","18.52619","-8.593653","104.898","223.6708","-4.068603","36.3892","-18.28242","-3.70229","-17.29712","-12.10172","20.80484","20.86057","","21.77739","46.38448","130.2037","4.970287","14.66293","15.22294","52.11375","-3.25087","-24.3248","8.975419","12.15926","0.240674","-4.207354","47.14716","4.176118","-8.907946","-10.2981"
"542.5","-2.8482143","26.6582417","-7.235135","38.0561","14.28196","13.34032","19.43138","49.4966","3.436518","31.55206","19.43138","-6.889903","104.2342","223.8261","-5.271168","38.0561","-19.62427","-4.519464","-18.39461","-7.604016","22.71553","16.35165","-51.22152","21.92026","48.19201","130.5845","4.593874","12.03738","15.20254","52.4833","-5.674883","-26.16428","10.86505","13.01717","0.621572","-3.019852","45.55708","5.798873","1.605615","-12.11503"
"547.5","-3.7361111","24.7650114","-8.676318","37.93991","13.168","12.02128","18.80928","48.55398","3.917548","30.37925","18.80928","-5.701832","104.0181","223.4137","-6.063108","37.93991","-18.88659","-3.546013","-21.19344","-8.128876","19.50514","","-51.10895","20.0507","53.1277","130.7781","4.425795","9.559066","15.39862","52.54891","-6.765229","-27.91749","6.641818","15.86275","-0.368618","-2.600772","43.66731","2.501049","3.220949","-10.71267"
"552.5","-2.5892857","25.5532959","-4.494758","36.6645","15.04975","13.33196","19.44912","48.23183","3.005534","30.60449","19.44912","-3.830338","103.6758","222.6548","-5.444996","36.6645","-16.93323","-4.507773","-20.89127","-5.195973","24.88915","13.42532","-45.58715","17.71106","50.14682","130.9379","4.175621","8.042657","14.98252","51.77482","-4.403831","-30.48289","11.97594","16.49358","-0.459621","-2.309785","42.28058","-0.79556","5.307587","-14.91698"
"557.5","-0.9238095","25.200564","-7.931548","34.43066","20.32274","16.8329","18.31697","47.10764","3.049372","28.88147","18.31697","-2.887174","102.942","221.4026","-3.579985","34.43066","-10.20819","-2.427564","-23.59279","-2.549141","31.15913","","-51.7269","7.430039","47.10459","131.7972","4.23825","7.385236","13.62349","51.87474","-3.708696","-30.0431","19.08048","16.47805","-0.38606","-3.53977","40.24534","-0.152539","8.001084","-16.23354"
"562.5","-0.2592593","24.2649864","-10.37199","36.06274","23.11781","17.50718","17.98759","46.78876","3.619811","26.97569","17.98759","-1.697344","102.7094","220.5701","-2.221644","36.06274","-9.11841","-0.329818","-22.9973","0.029746","31.17306","6.345254","-56.28261","9.71691","47.60711","132.1612","3.69823","4.999662","13.6633","51.26819","-2.834091","-30.81725","23.89629","17.41166","0.839799","-3.153901","39.62634","3.26972","10.8814","-16.67689"
"567.5","1.40873016","22.2474356","-12.16107","36.88282","25.2697","18.29126","18.31081","47.22808","4.016449","26.38721","18.31081","-1.965195","102.0683","220.6201","-0.573337","36.88282","-6.437997","2.35246","-24.59719","0.084127","24.8591","9.008731","","13.95325","47.62114","132.7305","3.480943","5.51704","13.1625","50.7913","-2.497144","-31.33231","16.13432","18.67721","1.125289","-3.144142","34.63813","0.367627","14.2938","-18.64196"
"572.5","0.3047619","19.6284387","-12.74086","38.64676","29.22462","18.81703","17.4602","49.6866","4.533176","30.16971","17.4602","-3.630553","101.682","219.8073","-0.204817","38.64676","1.001909","2.438509","-26.20249","-0.169886","23.21542","14.96839","-69.93398","","50.29746","133.4506","3.110541","4.547368","11.83969","49.98868","-1.277163","-33.14335","14.94294","19.68085","-0.094745","-3.714721","35.24031","-0.288533","12.538","-21.68876"
"577.5","4.8968254","19.3232971","-10.45914","39.94383","26.46817","17.16194","18.94437","51.42822","3.168686","29.21214","18.94437","-4.232645","101.4352","218.6348","-0.563712","39.94383","4.087988","2.360345","-28.21218","2.388136","27.51312","","-71.0269","","46.23274","134.1086","3.046291","3.528611","10.37922","49.99119","-1.708249","-34.24645","16.12247","20.28517","-0.687259","-4.861006","34.04909","-0.919377","","-21.22163"
"582.5","-1.3015873","18.5757506","-12.26455","37.08857","29.47207","15.76514","19.86612","52.8172","0.034679","32.25154","19.86612","-4.665924","101.0966","217.5342","-1.131645","37.08857","3.781079","3.029157","-29.76582","4.357122","27.49221","","-68.66454","","45.16413","134.4285","2.328094","3.200682","10.71457","48.82876","-1.915821","-37.17755","10.63429","20.65034","-0.675229","-5.022465","32.98941","-1.627215","1.377636","-23.2189"
"587.5","-3.0079365","16.8068614","-13.84443","38.3998","24.64641","14.84408","18.9742","53.02703","-1.541779","30.92232","18.9742","-3.634401","100.7389","216.4176","-0.568469","38.3998","2.226648","3.345269","-31.93577","3.724781","26.14377","-5.348596","","-25.08866","52.29705","134.7578","1.365694","2.772994","10.26005","47.67699","-3.786733","-38.38088","5.799031","23.07946","-0.290354","-3.711069","33.39505","-1.804577","8.464405","-21.6506"
"592.5","-1.7063492","14.1730765","-13.07912","38.768","24.08692","15.42102","17.40121","54.6906","-1.926851","30.614","17.40121","-4.229804","99.75695","215.9152","0.339281","38.768","1.239153","5.503968","-34.10765","2.852448","34.17359","-6.851959","","-20.33146","51.38101","135.1549","1.235323","0.456876","10.24809","47.52323","-3.719941","-35.3251","7.041915","23.98067","0.413935","-4.301925","29.33343","-4.439235","2.765791","-19.14533"
"597.5","2.38756614","12.39405","-11.37862","39.07903","22.04276","15.83325","17.32764","53.62957","-2.057314","30.96443","17.32764","-4.846275","98.39804","215.3572","0.50102","39.07903","6.576798","0.721666","-34.10348","3.986662","34.18006","2.088732","-78.81863","-22.10828","52.13827","135.3577","1.241128","1.915815","8.172435","46.87346","-2.689098","-35.32444","5.519053","23.18409","-0.08443","-4.038903","32.94064","-3.20769","9.85256","-16.23753"
"602.5","4.67857143","10.6366388","-14.41094","40.01707","22.95104","16.81152","17.08507","52.97083","-2.575852","28.67714","17.08507","-3.742468","97.67337","214.4721","0.205432","40.01707","7.387984","1.758439","-34.84845","7.399995","29.73862","","-74.21828","-17.48498","50.40152","135.8091","1.215886","-1.30923","7.905081","46.44177","-2.616038","-36.72003","8.276001","23.2809","-0.533173","-4.401789","26.83271","-0.654942","","-10.89087"
"607.5","7.74047619","9.54410812","-16.31207","39.78174","21.17237","15.78353","15.43473","52.67215","-3.184537","29.15851","15.43473","-3.332609","96.69922","214.2183","-0.40466","39.78174","9.074463","3.047697","-37.83507","10.24316","32.19944","","-71.5915","-19.02038","55.783","135.6572","1.457966","0.342673","7.404679","46.22748","0.190192","-36.51831","7.459347","24.53312","-1.403121","-3.911276","26.02938","3.16666","-1.307799","-10.64849"
"612.5","4.01190476","6.24550759","-15.07963","40.40946","25.96838","14.85588","13.96057","51.35419","-5.108656","27.7137","13.96057","-5.283753","95.90621","214.2697","0.433489","40.40946","9.954733","4.325838","-38.05062","7.372705","26.38919","-2.431778","-76.41182","-16.40994","57.60332","135.8535","1.342034","-2.890234","6.719489","45.65631","2.643632","-37.88001","-1.836985","25.8105","-0.844046","-2.309189","26.68982","4.496988","-3.063606","-9.732998"
"617.5","-3.4880952","5.12081961","-10.02003","39.51117","27.87151","15.46583","12.81288","51.49051","-5.860445","24.74138","12.81288","-5.656349","95.05455","214.0022","0.455946","39.51117","13.17988","2.377551","-39.35197","9.04111","27.4446","","-75.87044","-19.76821","55.35154","136.2117","1.579036","-2.979132","6.320147","44.69803","-1.36794","-39.34978","-2.175416","25.08705","-1.021259","-3.576949","26.96616","2.261838","0.348798","-7.777543"
"622.5","-1.1369048","3.74212409","-7.705087","39.23842","31.32014","14.13598","12.61852","49.75472","-7.134839","26.25539","12.61852","-7.297117","94.18722","213.5561","0.734055","39.23842","11.87593","4.194768","-39.17147","7.861279","30.95885","-9.930783","-77.47331","-20.78673","56.26929","136.2606","1.983411","-3.0173","5.873887","43.16601","-4.343216","-40.61226","-2.089758","24.57284","-2.439156","-3.832251","27.24568","2.552165","3.229112","-5.417357"
"627.5","3.68537415","1.39120424","-7.502449","38.34047","29.40015","12.3139","11.95432","47.42588","-8.535684","22.31192","11.95432","-8.28398","92.54794","212.8268","0.181408","38.34047","12.13831","5.711901","-37.11131","7.7276","34.49018","-9.653945","-71.38493","-27.9109","57.54872","136.268","1.757169","-4.670046","6.19577","42.91593","-3.641054","-39.18228","-1.591687","23.91735","-2.932152","-4.923695","27.87382","4.133147","5.922609","-7.929622"
"632.5","1.6031746","0.48467902","-10.66988","38.31262","26.84751","11.51916","10.07053","44.59682","-10.9968","20.23075","10.07053","-11.43001","90.51658","210.4995","0.278313","38.31262","19.53181","8.198981","-37.47011","7.797879","21.22419","-1.517946","-65.99433","-27.34804","54.46603","136.1225","1.246059","-5.066058","5.384313","42.64236","-0.972422","-40.58308","2.696874","23.04739","-2.463353","-5.646863","27.40414","3.241448","8.009247","-8.229448"
