"","Notice on Elimination of Duty-Free Import Quota Management for Oil (Gas) Exploitation Projects in Specific Terrestrial Location","·  ·  Producer Support Estimate","Extraction or mining stage","Natural Gas","Total economy","","","","","","","","","","","","","","","",""
"","Notice on Elimination of Duty-Free Import Quota Management for Oil (Gas) Exploitation Projects in Specific Terrestrial Location","·  ·  Producer Support Estimate","Extraction or mining stage","Natural Gas","·  General government","","","","","","","","","","","","","","","",""
"","Notice on Elimination of Duty-Free Import Quota Management for Oil (Gas) Exploitation Projects in Specific Terrestrial Location","·  ·  Producer Support Estimate","Extraction or mining stage","Natural Gas","·  ·  Central government","","..","..","..","..","..","..","..","..","..","..","..","..","..","..",""
"","Notice on Printing and Distributing the Catalogue of Corporate Income Tax Preferences for Safe Production Special Equipment (2018 Version)","Total","","","","","","","","","","","","","","","","","","",""
"","Notice on Printing and Distributing the Catalogue of Corporate Income Tax Preferences for Safe Production Special Equipment (2018 Version)","·  Beneficiary","","","","","","","","","","","","","","","","","","",""
"","Notice on Printing and Distributing the Catalogue of Corporate Income Tax Preferences for Safe Production Special Equipment (2018 Version)","·  ·  Producer Support Estimate","Extraction or mining stage","Petroleum","","","","","","","","","","","","","","","","",""
"","Notice on Printing and Distributing the Catalogue of Corporate Income Tax Preferences for Safe Production Special Equipment (2018 Version)","·  ·  Producer Support Estimate","Extraction or mining stage","·  Crude Oil","Total economy","","","","","","","","","","","","","","","",""
"","Notice on Printing and Distributing the Catalogue of Corporate Income Tax Preferences for Safe Production Special Equipment (2018 Version)","·  ·  Producer Support Estimate","Extraction or mining stage","·  Crude Oil","·  General government","","","","","","","","","","","","","","","",""
"","Notice on Printing and Distributing the Catalogue of Corporate Income Tax Preferences for Safe Production Special Equipment (2018 Version)","·  ·  Producer Support Estimate","Extraction or mining stage","·  Crude Oil","·  ·  Central government","","..","..","..","..","..","..","..","..","..","..","..","..","..","..",""
"","Notice on Printing and Distributing the Catalogue of Corporate Income Tax Preferences for Safe Production Special Equipment (2018 Version)","·  ·  Producer Support Estimate","Extraction or mining stage","Natural Gas","Total economy","","","","","","","","","","","","","","","",""
"","Notice on Printing and Distributing the Catalogue of Corporate Income Tax Preferences for Safe Production Special Equipment (2018 Version)","·  ·  Producer Support Estimate","Extraction or mining stage","Natural Gas","·  General government","","","","","","","","","","","","","","","",""
"","Notice on Printing and Distributing the Catalogue of Corporate Income Tax Preferences for Safe Production Special Equipment (2018 Version)","·  ·  Producer Support Estimate","Extraction or mining stage","Natural Gas","·  ·  Central government","","..","..","..","..","..","..","..","..","..","..","..","..","..","..",""
"","Notice on Extending the Implementation Period of the Exemption of Consumption Tax on Waste Crude Oil Recycled Oil Products","Total","","","","","","","","","","","","","","","","","","",""
"","Notice on Extending the Implementation Period of the Exemption of Consumption Tax on Waste Crude Oil Recycled Oil Products","·  Beneficiary","","","","","","","","","","","","","","","","","","",""
"","Notice on Extending the Implementation Period of the Exemption of Consumption Tax on Waste Crude Oil Recycled Oil Products","·  ·  Producer Support Estimate","Refining or processing stage","Petroleum","","","","","","","","","","","","","","","","",""
"","Notice on Extending the Implementation Period of the Exemption of Consumption Tax on Waste Crude Oil Recycled Oil Products","·  ·  Producer Support Estimate","Refining or processing stage","·  Crude Oil","Total economy","","","","","","","","","","","","","","","",""
"","Notice on Extending the Implementation Period of the Exemption of Consumption Tax on Waste Crude Oil Recycled Oil Products","·  ·  Producer Support Estimate","Refining or processing stage","·  Crude Oil","·  General government","","","","","","","","","","","","","","","",""
"","Notice on Extending the Implementation Period of the Exemption of Consumption Tax on Waste Crude Oil Recycled Oil Products","·  ·  Producer Support Estimate","Refining or processing stage","·  Crude Oil","·  ·  Central government","","..","..","..","..","..","..","..","..","..","..","..","..","..","..",""
"","Circular of the State Administration of Taxation on Exemption of Consumption Tax on Self-use Oils Produced by Refined Oil Production Enterprises","Total","","","","","","","","","","","","","","","","","","",""
"","Circular of the State Administration of Taxation on Exemption of Consumption Tax on Self-use Oils Produced by Refined Oil Production Enterprises","·  Beneficiary","","","","","","","","","","","","","","","","","","",""
"","Circular of the State Administration of Taxation on Exemption of Consumption Tax on Self-use Oils Produced by Refined Oil Production Enterprises","·  ·  Producer Support Estimate","Refining or processing stage","Petroleum","","","","","","","","","","","","","","","","",""
"","Circular of the State Administration of Taxation on Exemption of Consumption Tax on Self-use Oils Produced by Refined Oil Production Enterprises","·  ·  Producer Support Estimate","Refining or processing stage","·  Crude Oil","Total economy","","","","","","","","","","","","","","","",""
"","Circular of the State Administration of Taxation on Exemption of Consumption Tax on Self-use Oils Produced by Refined Oil Production Enterprises","·  ·  Producer Support Estimate","Refining or processing stage","·  Crude Oil","·  General government","","","","","","","","","","","","","","","",""
"","Circular of the State Administration of Taxation on Exemption of Consumption Tax on Self-use Oils Produced by Refined Oil Production Enterprises","·  ·  Producer Support Estimate","Refining or processing stage","·  Crude Oil","·  ·  Central government","","..","..","..","..","..","..","..","..","..","..","..","..","..","..",""
"","Plan to Fully Implement Ultra-Low Emission and Energy-Saving Transformation for Coal-Fired Power Plants","Total","","","","","","","","","","","","","","","","","","",""
"","Plan to Fully Implement Ultra-Low Emission and Energy-Saving Transformation for Coal-Fired Power Plants","·  Beneficiary","","","","","","","","","","","","","","","","","","",""
"","Plan to Fully Implement Ultra-Low Emission and Energy-Saving Transformation for Coal-Fired Power Plants","·  ·  Consumer Support Estimate","Use of fossil fuels in electricity generation","Coal","","","","","","","","","","","","","","","","",""
"","Plan to Fully Implement Ultra-Low Emission and Energy-Saving Transformation for Coal-Fired Power Plants","·  ·  Consumer Support Estimate","Use of fossil fuels in electricity generation","·  Other Bituminous Coal","Total economy","","","","","","","","","","","","","","","",""
"","Plan to Fully Implement Ultra-Low Emission and Energy-Saving Transformation for Coal-Fired Power Plants","·  ·  Consumer Support Estimate","Use of fossil fuels in electricity generation","·  Other Bituminous Coal","·  General government","","","","","","","","","","","","","","","",""
"","Plan to Fully Implement Ultra-Low Emission and Energy-Saving Transformation for Coal-Fired Power Plants","·  ·  Consumer Support Estimate","Use of fossil fuels in electricity generation","·  Other Bituminous Coal","·  ·  Central government","","..","..","..","..","..","..","..","..","..","..","..","..","..","..",""
"","Support mechanism: Budgetary transfer","","","","","","","","","","","","","","","","","","","",""
"","Petroleum Fuels Price Reform Support Programmes (Agricultural)","Total","","","","","","","","","","","","","","","","","","",""
"","Petroleum Fuels Price Reform Support Programmes (Agricultural)","·  Beneficiary","","","","","","","","","","","","","","","","","","",""
"","Petroleum Fuels Price Reform Support Programmes (Agricultural)","·  ·  Consumer Support Estimate","Other end uses of fossil fuels (e.g. transport and residential sectors)","Petroleum","","","","","","","","","","","","","","","","",""
"","Petroleum Fuels Price Reform Support Programmes (Agricultural)","·  ·  Consumer Support Estimate","Other end uses of fossil fuels (e.g. transport and residential sectors)","·  Motor gasoline excl. biofuels","Total economy","","","","","","","","","","","","","","","",""
"","Petroleum Fuels Price Reform Support Programmes (Agricultural)","·  ·  Consumer Support Estimate","Other end uses of fossil fuels (e.g. transport and residential sectors)","·  Motor gasoline excl. biofuels","·  General government","","","","","","","","","","","","","","","",""
"","Petroleum Fuels Price Reform Support Programmes (Agricultural)","·  ·  Consumer Support Estimate","Other end uses of fossil fuels (e.g. transport and residential sectors)","·  Motor gasoline excl. biofuels","·  ·  Central government","","19,816,328,821","34,766,577,876","50,244,281,530","47,281,247,879","35,003,114,406","35,638,503,691","31,462,202,615","35,872,630,476","35,591,295,236","29,212,702,172","20,446,137,335","10,940,049,497","13,488,875,380","16,392,872,617",""
"","Petroleum Fuels Price Reform Support Programmes (Agricultural)","·  ·  Consumer Support Estimate","Other end uses of fossil fuels (e.g. transport and residential sectors)","·  Gas/diesel oil excl. biofuels","Total economy","","","","","","","","","","","","","","","",""
"","Petroleum Fuels Price Reform Support Programmes (Agricultural)","·  ·  Consumer Support Estimate","Other end uses of fossil fuels (e.g. transport and residential sectors)","·  Gas/diesel oil excl. biofuels","·  General government","","","","","","","","","","","","","","","",""
"","Petroleum Fuels Price Reform Support Programmes (Agricultural)","·  ·  Consumer Support Estimate","Other end uses of fossil fuels (e.g. transport and residential sectors)","·  Gas/diesel oil excl. biofuels","·  ·  Central government","","81,524,671,179","66,550,422,124","152,944,000,000","148,441,000,000","125,980,000,000","109,691,000,000","85,294,797,385","86,313,369,524","83,773,704,764","54,194,297,828","31,008,862,665","15,049,950,503","18,813,346,029","22,098,503,835",""
"","Subsidies for Coal-Heating in Beijing (LOCAL)","Total","","","","","","","","","","","","","","","","","","",""
"","Subsidies for Coal-Heating in Beijing (LOCAL)","·  Beneficiary","","","","","","","","","","","","","","","","","","",""
"","Subsidies for Coal-Heating in Beijing (LOCAL)","·  ·  Consumer Support Estimate","Other end uses of fossil fuels (e.g. transport and residential sectors)","Coal","","","","","","","","","","","","","","","","",""
"","Subsidies for Coal-Heating in Beijing (LOCAL)","·  ·  Consumer Support Estimate","Other end uses of fossil fuels (e.g. transport and residential sectors)","·  Other Bituminous Coal","Total economy","","","","","","","","","","","","","","","",""
"","Subsidies for Coal-Heating in Beijing (LOCAL)","·  ·  Consumer Support Estimate","Other end uses of fossil fuels (e.g. transport and residential sectors)","·  Other Bituminous Coal","·  General government","","","","","","","","","","","","","","","",""
"","Subsidies for Coal-Heating in Beijing (LOCAL)","·  ·  Consumer Support Estimate","Other end uses of fossil fuels (e.g. transport and residential sectors)","·  Other Bituminous Coal","·  ·  Local government","","26,000,000","26,000,000","32,500,000","..","..","..","..","..","..","..","..","..","..","..",""
"","Chongqing 2011-12 Coal-Purchase Subsidies for Electricity Producers","Total","","","","","","","","","","","","","","","","","","",""
"","Chongqing 2011-12 Coal-Purchase Subsidies for Electricity Producers","·  Beneficiary","","","","","","","","","","","","","","","","","","",""
"","Chongqing 2011-12 Coal-Purchase Subsidies for Electricity Producers","·  ·  Consumer Support Estimate","Use of fossil fuels in electricity generation","Coal","","","","","","","","","","","","","","","","",""
"","Chongqing 2011-12 Coal-Purchase Subsidies for Electricity Producers","·  ·  Consumer Support Estimate","Use of fossil fuels in electricity generation","·  Other Bituminous Coal","Total economy","","","","","","","","","","","","","","","",""
"","Chongqing 2011-12 Coal-Purchase Subsidies for Electricity Producers","·  ·  Consumer Support Estimate","Use of fossil fuels in electricity generation","·  Other Bituminous Coal","·  General government","","","","","","","","","","","","","","","",""
"","Chongqing 2011-12 Coal-Purchase Subsidies for Electricity Producers","·  ·  Consumer Support Estimate","Use of fossil fuels in electricity generation","·  Other Bituminous Coal","·  ·  Local government","","..","524,000,000","..","..","..","..","..","..","..","..","..","..","..","..",""
"","Government Grants to Fossil Fuel Extraction or Refining Companies - CHINA COAL ENERGY","Total","","","","","","","","","","","","","","","","","","",""
"","Government Grants to Fossil Fuel Extraction or Refining Companies - CHINA COAL ENERGY","·  Beneficiary","","","","","","","","","","","","","","","","","","",""
"","Government Grants to Fossil Fuel Extraction or Refining Companies - CHINA COAL ENERGY","·  ·  Producer Support Estimate","Refining or processing stage","Coal","","","","","","","","","","","","","","","","",""
"","Government Grants to Fossil Fuel Extraction or Refining Companies - CHINA COAL ENERGY","·  ·  Producer Support Estimate","Refining or processing stage","·  Other Bituminous Coal","Total economy","","","","","","","","","","","","","","","",""
"","Government Grants to Fossil Fuel Extraction or Refining Companies - CHINA COAL ENERGY","·  ·  Producer Support Estimate","Refining or processing stage","·  Other Bituminous Coal","·  General government","","","","","","","","","","","","","","","",""
"","Government Grants to Fossil Fuel Extraction or Refining Companies - CHINA COAL ENERGY","·  ·  Producer Support Estimate","Refining or processing stage","·  Other Bituminous Coal","·  ·  Central government","","1,102,720,347","485,080,502","1,902,295,295","6,873,816,603","11,408,497,519","8,847,292,974","8,531,256,776","1,751,783,810","1,608,790,692","1,600,148,832","1,351,351,647","1,395,336,526","3,931,756,780","2,030,003,138",""
"","Government Grants to Fossil Fuel Extraction or Refining Companies - CHINA COAL ENERGY","·  ·  Producer Support Estimate","Refining or processing stage","Petroleum","","","","","","","","","","","","","","","","",""
"","Government Grants to Fossil Fuel Extraction or Refining Companies - CHINA COAL ENERGY","·  ·  Producer Support Estimate","Refining or processing stage","·  Motor gasoline excl. biofuels","Total economy","","","","","","","","","","","","","","","",""
"","Government Grants to Fossil Fuel Extraction or Refining Companies - CHINA COAL ENERGY","·  ·  Producer Support Estimate","Refining or processing stage","·  Motor gasoline excl. biofuels","·  General government","","","","","","","","","","","","","","","",""
"","Government Grants to Fossil Fuel Extraction or Refining Companies - CHINA COAL ENERGY","·  ·  Producer Support Estimate","Refining or processing stage","·  Motor gasoline excl. biofuels","·  ·  Central government","","782,866,614","988,764,689","1,861,149,796","1,909,234,323","4,834,484,832","3,490,204,833","3,344,084,953","2,098,270,390","2,958,827,399","2,976,134,062","3,748,206,586","2,839,338,107","5,574,443,070","5,362,253,311",""
"","Government Grants to Fossil Fuel Extraction or Refining Companies - CHINA COAL ENERGY","·  ·  Producer Support Estimate","Refining or processing stage","·  Kerosene type jet fuel excl. biofuels","Total economy","","","","","","","","","","","","","","","",""
"","Government Grants to Fossil Fuel Extraction or Refining Companies - CHINA COAL ENERGY","·  ·  Producer Support Estimate","Refining or processing stage","·  Kerosene type jet fuel excl. biofuels","·  General government","","","","","","","","","","","","","","","",""
"","Government Grants to Fossil Fuel Extraction or Refining Companies - CHINA COAL ENERGY","·  ·  Producer Support Estimate","Refining or processing stage","·  Kerosene type jet fuel excl. biofuels","·  ·  Central government","","204,514,326","258,302,679","486,202,616","498,764,111","1,262,950,021","911,773,316","873,601,285","548,147,471","772,957,462","777,478,616","979,173,118","741,742,346","840,337,879","1,400,823,080",""
"","Government Grants to Fossil Fuel Extraction or Refining Companies - CHINA COAL ENERGY","·  ·  Producer Support Estimate","Refining or processing stage","·  Gas/diesel oil excl. biofuels","Total economy","","","","","","","","","","","","","","","",""
"","Government Grants to Fossil Fuel Extraction or Refining Companies - CHINA COAL ENERGY","·  ·  Producer Support Estimate","Refining or processing stage","·  Gas/diesel oil excl. biofuels","·  General government","","","","","","","","","","","","","","","",""
"","Government Grants to Fossil Fuel Extraction or Refining Companies - CHINA COAL ENERGY","·  ·  Producer Support Estimate","Refining or processing stage","·  Gas/diesel oil excl. biofuels","·  ·  Central government","","1,223,915,502","1,545,811,776","2,909,678,413","2,984,852,648","7,558,121,429","5,456,505,264","5,228,064,834","3,280,387,248","4,625,762,113","4,652,818,948","5,859,859,220","4,438,955,325","4,672,956,067","8,383,222,424",""
"","Government Grants to Fossil Fuel Extraction or Refining Companies - CHINA COAL ENERGY","·  ·  Producer Support Estimate","Refining or processing stage","·  Fuel oil","Total economy","","","","","","","","","","","","","","","",""
"","Government Grants to Fossil Fuel Extraction or Refining Companies - CHINA COAL ENERGY","·  ·  Producer Support Estimate","Refining or processing stage","·  Fuel oil","·  General government","","","","","","","","","","","","","","","",""
"","Government Grants to Fossil Fuel Extraction or Refining Companies - CHINA COAL ENERGY","·  ·  Producer Support Estimate","Refining or processing stage","·  Fuel oil","·  ·  Central government","","233,166,785","294,490,887","554,319,608","568,640,968","1,439,889,332","1,039,512,767","995,992,834","624,942,937","881,248,810","886,403,378","1,116,355,282","845,660,456","1,654,179,940","1,597,078,408",""
"","National Priority Scientific Research Funding to major CNOOC subsidiaries","Total","","","","","","","","","","","","","","","","","","",""
"","National Priority Scientific Research Funding to major CNOOC subsidiaries","·  Beneficiary","","","","","","","","","","","","","","","","","","",""
"","National Priority Scientific Research Funding to major CNOOC subsidiaries","·  ·  General Services Support Estimate","Extraction or mining stage","Petroleum","","","","","","","","","","","","","","","","",""
"","National Priority Scientific Research Funding to major CNOOC subsidiaries","·  ·  General Services Support Estimate","Extraction or mining stage","·  Crude Oil","Total economy","","","","","","","","","","","","","","","",""
"","National Priority Scientific Research Funding to major CNOOC subsidiaries","·  ·  General Services Support Estimate","Extraction or mining stage","·  Crude Oil","·  General government","","","","","","","","","","","","","","","",""
"","National Priority Scientific Research Funding to major CNOOC subsidiaries","·  ·  General Services Support Estimate","Extraction or mining stage","·  Crude Oil","·  ·  Central government","","..","109,200,000","116,100,000","..","..","..","..","..","..","..","..","..","..","..",""
"","Support Measures for Coal-Bed Methane Producers","Total","","","","","","","","","","","","","","","","","","",""
"","Support Measures for Coal-Bed Methane Producers","·  Beneficiary","","","","","","","","","","","","","","","","","","",""
"","Support Measures for Coal-Bed Methane Producers","·  ·  Producer Support Estimate","Extraction or mining stage","Natural Gas","Total economy","","","","","","","","","","","","","","","",""
"","Support Measures for Coal-Bed Methane Producers","·  ·  Producer Support Estimate","Extraction or mining stage","Natural Gas","·  General government","","","","","","","","","","","","","","","",""
"","Support Measures for Coal-Bed Methane Producers","·  ·  Producer Support Estimate","Extraction or mining stage","Natural Gas","·  ·  Central government","","720,000,000","1,060,000,000","1,159,866,000","1,320,072,000","1,539,860,000","1,720,080,000","2,639,892,000","2,793,354,000","3,064,152,000","3,156,076,560","3,250,758,857","3,150,000,000","3,052,364,213","3,150,000,000",""
"","2012-15 Shale-Gas Subsidy","Total","","","","","","","","","","","","","","","","","","",""
"","2012-15 Shale-Gas Subsidy","·  Beneficiary","","","","","","","","","","","","","","","","","","",""
"","2012-15 Shale-Gas Subsidy","·  ·  Producer Support Estimate","Extraction or mining stage","Natural Gas","Total economy","","","","","","","","","","","","","","","",""
"","2012-15 Shale-Gas Subsidy","·  ·  Producer Support Estimate","Extraction or mining stage","Natural Gas","·  General government","","","","","","","","","","","","","","","",""
"","2012-15 Shale-Gas Subsidy","·  ·  Producer Support Estimate","Extraction or mining stage","Natural Gas","·  ·  Central government","","..","..","12,000,000","80,000,000","489,200,000","1,800,000,000","2,370,000,000","2,700,000,000","3,270,000,000","3,074,000,000","4,008,000,000","4,600,000,000","4,874,606,200","5,165,605,566",""
"","National Emergency Coal Reserve","Total","","","","","","","","","","","","","","","","","","",""
"","National Emergency Coal Reserve","·  Beneficiary","","","","","","","","","","","","","","","","","","",""
"","National Emergency Coal Reserve","·  ·  General Services Support Estimate","Transportation of fossil fuels (e.g., through pipelines) and bulk storage","Coal","","","","","","","","","","","","","","","","",""
"","National Emergency Coal Reserve","·  ·  General Services Support Estimate","Transportation of fossil fuels (e.g., through pipelines) and bulk storage","·  Hard Coal","Total economy","","","","","","","","","","","","","","","",""
"","National Emergency Coal Reserve","·  ·  General Services Support Estimate","Transportation of fossil fuels (e.g., through pipelines) and bulk storage","·  Hard Coal","·  General government","","","","","","","","","","","","","","","",""
"","National Emergency Coal Reserve","·  ·  General Services Support Estimate","Transportation of fossil fuels (e.g., through pipelines) and bulk storage","·  Hard Coal","·  ·  Central government","","..","..","..","..","..","..","..","..","..","..","..","..","..","..",""
"","Subsidies to Natural-Gas Users (LOCAL)","Total","","","","","","","","","","","","","","","","","","",""
"","Subsidies to Natural-Gas Users (LOCAL)","·  Beneficiary","","","","","","","","","","","","","","","","","","",""
"","Subsidies to Natural-Gas Users (LOCAL)","·  ·  Consumer Support Estimate","Other end uses of fossil fuels (e.g. transport and residential sectors)","Natural Gas","Total economy","","","","","","","","","","","","","","","",""
"","Subsidies to Natural-Gas Users (LOCAL)","·  ·  Consumer Support Estimate","Other end uses of fossil fuels (e.g. transport and residential sectors)","Natural Gas","·  General government","","","","","","","","","","","","","","","",""
"","Subsidies to Natural-Gas Users (LOCAL)","·  ·  Consumer Support Estimate","Other end uses of fossil fuels (e.g. transport and residential sectors)","Natural Gas","·  ·  Local government","","..","..","..","..","..","..","..","..","..","..","..","..","..","..",""
"","Government Coal Safety Fund (CENTRAL)","Total","","","","","","","","","","","","","","","","","","",""
"","Government Coal Safety Fund (CENTRAL)","·  Beneficiary","","","","","","","","","","","","","","","","","","",""
"","Government Coal Safety Fund (CENTRAL)","·  ·  General Services Support Estimate","Extraction or mining stage","Coal","","","","","","","","","","","","","","","","",""
"","Government Coal Safety Fund (CENTRAL)","·  ·  General Services Support Estimate","Extraction or mining stage","·  Other Bituminous Coal","Total economy","","","","","","","","","","","","","","","",""
"","Government Coal Safety Fund (CENTRAL)","·  ·  General Services Support Estimate","Extraction or mining stage","·  Other Bituminous Coal","·  General government","","","","","","","","","","","","","","","",""
"","Government Coal Safety Fund (CENTRAL)","·  ·  General Services Support Estimate","Extraction or mining stage","·  Other Bituminous Coal","·  ·  Central government","","3,228,000,000","4,812,000,000","4,780,000,000","4,380,000,000","4,433,000,000","3,987,000,000","3,685,000,000","3,311,000,000","4,120,000,000","5,442,000,000","5,779,000,000","4,969,000,000","4,957,000,000","6,974,000,000",""
"","Heating Subsidy (Inner Mongolia)","Total","","","","","","","","","","","","","","","","","","",""
"","Heating Subsidy (Inner Mongolia)","·  Beneficiary","","","","","","","","","","","","","","","","","","",""
"","Heating Subsidy (Inner Mongolia)","·  ·  Consumer Support Estimate","Other end uses of fossil fuels (e.g. transport and residential sectors)","Coal","","","","","","","","","","","","","","","","",""
"","Heating Subsidy (Inner Mongolia)","·  ·  Consumer Support Estimate","Other end uses of fossil fuels (e.g. transport and residential sectors)","·  Other Bituminous Coal","Total economy","","","","","","","","","","","","","","","",""
"","Heating Subsidy (Inner Mongolia)","·  ·  Consumer Support Estimate","Other end uses of fossil fuels (e.g. transport and residential sectors)","·  Other Bituminous Coal","·  General government","","","","","","","","","","","","","","","",""
"","Heating Subsidy (Inner Mongolia)","·  ·  Consumer Support Estimate","Other end uses of fossil fuels (e.g. transport and residential sectors)","·  Other Bituminous Coal","·  ·  Local government","","..","..","..","..","..","..","330,721,802","404,350,936","377,404,682","350,298,055","343,121,013","357,326,489","371,207,973","385,750,713",""
"","Heating Subsidy (Inner Mongolia)","·  ·  Consumer Support Estimate","Other end uses of fossil fuels (e.g. transport and residential sectors)","·  Patent Fuel","Total economy","","","","","","","","","","","","","","","",""
"","Heating Subsidy (Inner Mongolia)","·  ·  Consumer Support Estimate","Other end uses of fossil fuels (e.g. transport and residential sectors)","·  Patent Fuel","·  General government","","","","","","","","","","","","","","","",""
"","Heating Subsidy (Inner Mongolia)","·  ·  Consumer Support Estimate","Other end uses of fossil fuels (e.g. transport and residential sectors)","·  Patent Fuel","·  ·  Local government","","..","..","..","..","..","..","17,259,993","17,161,547","19,884,582","21,482,823","17,698,093","16,563,157","17,206,605","17,880,705",""
"","Heating Subsidy (Inner Mongolia)","·  ·  Consumer Support Estimate","Other end uses of fossil fuels (e.g. transport and residential sectors)","Petroleum","","","","","","","","","","","","","","","","",""
"","Heating Subsidy (Inner Mongolia)","·  ·  Consumer Support Estimate","Other end uses of fossil fuels (e.g. transport and residential sectors)","·  Liquefied Petroleum Gases","Total economy","","","","","","","","","","","","","","","",""
"","Heating Subsidy (Inner Mongolia)","·  ·  Consumer Support Estimate","Other end uses of fossil fuels (e.g. transport and residential sectors)","·  Liquefied Petroleum Gases","·  General government","","","","","","","","","","","","","","","",""
"","Heating Subsidy (Inner Mongolia)","·  ·  Consumer Support Estimate","Other end uses of fossil fuels (e.g. transport and residential sectors)","·  Liquefied Petroleum Gases","·  ·  Local government","","..","..","..","..","..","..","258,727,346","349,087,575","387,066,386","387,729,018","392,217,991","410,966,237","426,931,528","443,657,339",""
"","Heating Subsidy (Inner Mongolia)","·  ·  Consumer Support Estimate","Other end uses of fossil fuels (e.g. transport and residential sectors)","·  Gas/diesel oil excl. biofuels","Total economy","","","","","","","","","","","","","","","",""
"","Heating Subsidy (Inner Mongolia)","·  ·  Consumer Support Estimate","Other end uses of fossil fuels (e.g. transport and residential sectors)","·  Gas/diesel oil excl. biofuels","·  General government","","","","","","","","","","","","","","","",""
"","Heating Subsidy (Inner Mongolia)","·  ·  Consumer Support Estimate","Other end uses of fossil fuels (e.g. transport and residential sectors)","·  Gas/diesel oil excl. biofuels","·  ·  Local government","","..","..","..","..","..","..","28,328,316","30,957,915","34,096,194","34,448,930","33,787,291","38,002,021","39,478,330","41,024,965",""
"","Heating Subsidy (Inner Mongolia)","·  ·  Consumer Support Estimate","Other end uses of fossil fuels (e.g. transport and residential sectors)","Natural Gas","Total economy","","","","","","","","","","","","","","","",""
"","Heating Subsidy (Inner Mongolia)","·  ·  Consumer Support Estimate","Other end uses of fossil fuels (e.g. transport and residential sectors)","Natural Gas","·  General government","","","","","","","","","","","","","","","",""
"","Heating Subsidy (Inner Mongolia)","·  ·  Consumer Support Estimate","Other end uses of fossil fuels (e.g. transport and residential sectors)","Natural Gas","·  ·  Local government","","..","..","..","..","..","..","231,841,543","317,271,581","401,716,405","475,799,536","535,481,218","621,288,200","645,424,116","670,709,767",""
"","Government Coal Exploration, Mining, and Washing Subsidies (CENTRAL)","Total","","","","","","","","","","","","","","","","","","",""
"","Government Coal Exploration, Mining, and Washing Subsidies (CENTRAL)","·  Beneficiary","","","","","","","","","","","","","","","","","","",""
"","Government Coal Exploration, Mining, and Washing Subsidies (CENTRAL)","·  ·  Producer Support Estimate","Extraction or mining stage","Coal","","","","","","","","","","","","","","","","",""
"","Government Coal Exploration, Mining, and Washing Subsidies (CENTRAL)","·  ·  Producer Support Estimate","Extraction or mining stage","·  Coking Coal","Total economy","","","","","","","","","","","","","","","",""
"","Government Coal Exploration, Mining, and Washing Subsidies (CENTRAL)","·  ·  Producer Support Estimate","Extraction or mining stage","·  Coking Coal","·  General government","","","","","","","","","","","","","","","",""
"","Government Coal Exploration, Mining, and Washing Subsidies (CENTRAL)","·  ·  Producer Support Estimate","Extraction or mining stage","·  Coking Coal","·  ·  Central government","","139,873,307","152,720,278","153,039,665","1,103,277,613","172,246,049","1,344,231,832","970,154,540","635,217,761","593,985,311","716,087,716","793,610,033","730,163,127","539,925,326","859,070,222",""
"","Government Coal Exploration, Mining, and Washing Subsidies (CENTRAL)","·  ·  Producer Support Estimate","Extraction or mining stage","·  Other Bituminous Coal","Total economy","","","","","","","","","","","","","","","",""
"","Government Coal Exploration, Mining, and Washing Subsidies (CENTRAL)","·  ·  Producer Support Estimate","Extraction or mining stage","·  Other Bituminous Coal","·  General government","","","","","","","","","","","","","","","",""
"","Government Coal Exploration, Mining, and Washing Subsidies (CENTRAL)","·  ·  Producer Support Estimate","Extraction or mining stage","·  Other Bituminous Coal","·  ·  Central government","","632,226,693","646,479,722","645,860,335","4,343,722,387","656,253,951","5,301,768,168","3,794,845,460","2,799,782,239","2,710,014,689","3,357,912,284","3,611,389,967","3,680,836,873","2,962,074,674","4,712,929,778",""
"","Ningxia Coal Design Research Center","Total","","","","","","","","","","","","","","","","","","",""
"","Ningxia Coal Design Research Center","·  Beneficiary","","","","","","","","","","","","","","","","","","",""
"","Ningxia Coal Design Research Center","·  ·  General Services Support Estimate","Extraction or mining stage","Coal","","","","","","","","","","","","","","","","",""
"","Ningxia Coal Design Research Center","·  ·  General Services Support Estimate","Extraction or mining stage","·  Coking Coal","Total economy","","","","","","","","","","","","","","","",""
"","Ningxia Coal Design Research Center","·  ·  General Services Support Estimate","Extraction or mining stage","·  Coking Coal","·  General government","","","","","","","","","","","","","","","",""
"","Ningxia Coal Design Research Center","·  ·  General Services Support Estimate","Extraction or mining stage","·  Coking Coal","·  ·  Local government","","..","573,721","..","..","868,006","929,237","448,614","94,441","148,819","..","..","..","..","..",""
"","Ningxia Coal Design Research Center","·  ·  General Services Support Estimate","Extraction or mining stage","·  Other Bituminous Coal","Total economy","","","","","","","","","","","","","","","",""
"","Ningxia Coal Design Research Center","·  ·  General Services Support Estimate","Extraction or mining stage","·  Other Bituminous Coal","·  General government","","","","","","","","","","","","","","","",""
"","Ningxia Coal Design Research Center","·  ·  General Services Support Estimate","Extraction or mining stage","·  Other Bituminous Coal","·  ·  Local government","","..","2,370,979","..","..","3,209,694","3,554,863","1,782,707","400,529","636,181","..","..","..","..","..",""
"","Tibet Fuel Emergency Electricity Generation Subsidy","Total","","","","","","","","","","","","","","","","","","",""
