"2009-2010 Award Year FFEL Volume by School","","","","","","","","","","","","","","","","","","","","","","","",""
"Award Year Quarterly Activity  (07/01/2009-09/30/2009)","","","","","","","","","","","","","","","","","","","","","","","",""
"Data Run: 4/5/2012","","","","","","","","","","","","","","","","","","","","","","","",""
"02222000","AMERICAN FILM INSTITUTE CONSERVATORY","CA","900271625","PRIVATE","  120 ","  121 "," $ 984,884.00 ","121"," $ 526,021.00 ","  117 ","  117 "," $ 1,297,737.00 ","117"," $ 677,343.00 ","0","0","0","0","0","  119 ","  122 "," $ 4,254,472.00 ","131"," $ 2,394,998.00 "
"02226000","EAST LOS ANGELES COLLEGE","CA","917546099","PUBLIC","  41 ","  41 "," $ 166,297.00 ","41"," $ 84,273.00 ","  31 ","  31 "," $ 147,002.00 ","31"," $ 74,471.00 ","0","0","0","0","0","0","0","0","0","0"
"02228500","LIFE CHIROPRACTIC COLLEGE WEST","CA","945452800","PRIVATE","  207 ","  208 "," $ 1,679,686.00 ","301"," $ 935,218.00 ","  208 ","  218 "," $ 4,353,879.00 ","309"," $ 2,228,171.00 ","0","0","0","0","0","  35 ","  38 "," $ 188,897.00 ","65"," $ 114,399.00 "
"02231900","GEMOLOGICAL INSTITUTE OF AMERICA","CA","920084602","PRIVATE","  3 ","  3 "," $ 9,090.00 ","3"," $ 4,545.00 ","  3 ","  3 "," $ 11,710.00 ","3"," $ 5,855.00 ","0","0","0","0","0","0","0","0","0","0"
"02234300","FASHION CAREERS OF CALIFORNIA COLLEGE","CA","921103555","PROPRIETARY","  18 ","  18 "," $ 56,512.00 ","18"," $ 19,599.00 ","  14 ","  14 "," $ 68,480.00 ","14"," $ 22,996.00 ","0","0","0","0","0","0","0","0","0","0"
"02237200","PHILLIPS GRADUATE INSTITUTE","CA","913115541","PRIVATE","  101 ","  101 "," $ 843,522.00 ","101"," $ 425,049.00 ","  102 ","  102 "," $ 1,279,959.00 ","102"," $ 634,887.00 ","0","0","0","0","0","  30 ","  30 "," $ 422,362.00 ","32"," $ 227,242.00 "
"02241800","AMERICAN CAREER COLLEGE","CA","900046818","PROPRIETARY","  875 ","  877 "," $ 3,092,634.00 ","946"," $ 1,533,394.00 ","  797 ","  800 "," $ 4,141,858.00 ","827"," $ 2,035,396.00 ","  98 ","  98 "," $ 536,345.00 ","101"," $ 277,164.00 ","0","0","0","0","0"
"02267600","INSTITUTE OF TRANSPERSONAL PSYCHOLOGY","CA","943034624","PRIVATE","  229 ","  229 "," $ 1,864,884.00 ","230"," $ 578,544.00 ","  233 ","  233 "," $ 2,879,635.00 ","234"," $ 881,036.00 ","0","0","0","0","0","  86 ","  88 "," $ 2,073,706.00 ","88"," $ 671,950.00 "
"02270600","LIFE PACIFIC COLLEGE","CA","917733298","PRIVATE","  72 ","  72 "," $ 321,436.00 ","72"," $ 157,375.00 ","  64 ","  68 "," $ 301,599.00 ","68"," $ 146,726.00 ","  9 ","  9 "," $ 94,700.00 ","9"," $ 52,900.00 ","0","0","0","0","0"
"02276800","WESTMINSTER THEOLOGICAL SEMINARY IN CALIFORNIA","CA","920274128","PRIVATE","  55 ","  55 "," $ 441,217.00 ","55"," $ 216,859.00 ","  29 ","  29 "," $ 261,875.00 ","29"," $ 128,080.00 ","0","0","0","0","0","0","0","0","0","0"
"02277400","SOUTH COAST COLLEGE","CA","928688124","PROPRIETARY","  51 ","  52 "," $ 207,087.00 ","52"," $ 66,091.00 ","  57 ","  61 "," $ 306,209.00 ","61"," $ 96,409.00 ","0","0","0","0","0","0","0","0","0","0"
"02291500","ITT TECHNICAL INSTITUTE","CA","917732933","PROPRIETARY","  259 ","  271 "," $ 1,023,487.00 ","272"," $ 379,908.00 ","  242 ","  252 "," $ 1,181,317.00 ","253"," $ 445,215.00 ","  36 ","  36 "," $ 332,734.00 ","36"," $ 119,384.00 ","0","0","0","0","0"
"02291600","ITT TECHNICAL INSTITUTE","CA","921232662","PROPRIETARY","  556 ","  558 "," $ 2,017,752.00 ","560"," $ 736,649.00 ","  502 ","  504 "," $ 2,632,870.00 ","506"," $ 950,309.00 ","  56 ","  60 "," $ 529,257.00 ","60"," $ 184,102.00 ","0","0","0","0","0"
"02298000","DESIGN INSTITUTE OF SAN DIEGO","CA","921212685","PROPRIETARY","  130 ","  131 "," $ 580,553.00 ","131"," $ 305,443.00 ","  155 ","  169 "," $ 825,436.00 ","169"," $ 431,330.00 ","  15 ","  18 "," $ 203,824.00 ","18"," $ 102,727.00 ","0","0","0","0","0"
"02304300","PLATT COLLEGE - SAN DIEGO","CA","921153979","PROPRIETARY","  60 ","  61 "," $ 246,472.00 ","64"," $ 127,986.00 ","  58 ","  104 "," $ 310,871.00 ","107"," $ 157,761.00 ","  5 ","  5 "," $ 46,462.00 ","5"," $ 28,535.00 ","0","0","0","0","0"
"02306300","KAPLAN COLLEGE","CA","953689083","PROPRIETARY","  294 ","  295 "," $ 1,000,036.00 ","344"," $ 436,712.00 ","  263 ","  267 "," $ 1,067,052.00 ","307"," $ 431,944.00 ","  25 ","  25 "," $ 130,661.00 ","27"," $ 58,139.00 ","0","0","0","0","0"
"02312400","LA COLLEGE INTERNATIONAL","CA","900101308","PROPRIETARY","  54 ","  54 "," $ 180,376.00 ","54"," $ 92,120.00 ","  52 ","  52 "," $ 290,734.00 ","52"," $ 147,891.00 ","0","0","0","0","0","0","0","0","0","0"
"02321800","ITT TECHNICAL INSTITUTE","CA","913423664","PROPRIETARY","  511 ","  514 "," $ 1,932,110.00 ","516"," $ 683,620.00 ","  487 ","  490 "," $ 2,556,519.00 ","493"," $ 898,148.00 ","  72 ","  73 "," $ 652,541.00 ","73"," $ 223,920.00 ","0","0","0","0","0"
"02321900","ITT TECHNICAL INSTITUTE","CA","928015454","PROPRIETARY","  385 ","  386 "," $ 1,417,241.00 ","388"," $ 504,777.00 ","  371 ","  373 "," $ 1,982,979.00 ","375"," $ 703,519.00 ","  33 ","  33 "," $ 301,020.00 ","33"," $ 105,490.00 ","0","0","0","0","0"
"02327600","ART INSTITUTE OF CALIFORNIA - SAN DIEGO","CA","921084423","PROPRIETARY","  1,234 ","  1,255 "," $ 4,450,952.00 ","2,161"," $ 2,890,800.00 ","  1,236 ","  1,273 "," $ 5,637,562.00 ","2,216"," $ 3,658,030.00 ","  242 ","  248 "," $ 3,862,165.00 ","451"," $ 2,501,363.00 ","0","0","0","0","0"
"02330500","LAGUNA COLLEGE OF ART AND DESIGN","CA","926511136","PRIVATE","  64 ","  65 "," $ 295,081.00 ","65"," $ 159,292.00 ","  58 ","  63 "," $ 303,319.00 ","63"," $ 161,911.00 ","  5 ","  5 "," $ 56,084.00 ","5"," $ 39,584.00 ","  1 ","  1 "," $ 20,000.00 ","1"," $ 10,000.00 "
"02343400","BELLUS ACADEMY","CA","920644633","PROPRIETARY","  38 ","  38 "," $ 125,947.00 ","38"," $ 61,899.00 ","  28 ","  28 "," $ 145,456.00 ","28"," $ 69,899.00 ","  2 ","  2 "," $ 14,433.00 ","2"," $ 7,216.00 ","0","0","0","0","0"
"02351900","KAPLAN COLLEGE","CA","958217012","PROPRIETARY","  303 ","  303 "," $ 1,011,818.00 ","353"," $ 426,319.00 ","  297 ","  310 "," $ 1,374,382.00 ","357"," $ 534,360.00 ","  7 ","  8 "," $ 56,089.00 ","10"," $ 23,078.00 ","0","0","0","0","0"
"02358000","THOMAS AQUINAS COLLEGE","CA","930609622","PRIVATE","  106 ","  106 "," $ 402,099.00 ","106"," $ 201,802.00 ","  35 ","  35 "," $ 120,974.00 ","35"," $ 60,489.00 ","  13 ","  13 "," $ 193,206.00 ","13"," $ 96,606.00 ","0","0","0","0","0"
"02482700","WESTERN UNIVERSITY OF HEALTH SCIENCES","CA","917661854","PRIVATE","  3 ","  3 "," $ 25,500.00 ","3"," $ 12,750.00 ","  2 ","  2 "," $ 49,222.00 ","2"," $ 24,611.00 ","0","0","0","0","0","0","0","0","0","0"
"02500000","SAN JOAQUIN COLLEGE OF LAW","CA","936121312","PRIVATE","  86 ","  87 "," $ 706,343.00 ","87"," $ 356,943.00 ","  81 ","  82 "," $ 939,774.00 ","82"," $ 463,046.00 ","0","0","0","0","0","  13 ","  14 "," $ 120,437.00 ","14"," $ 62,920.00 "
"02518400","NATIONAL HISPANIC UNIVERSITY","CA","951273823","PROPRIETARY","  125 ","  126 "," $ 509,922.00 ","134"," $ 274,105.00 ","  72 ","  72 "," $ 349,950.00 ","78"," $ 187,504.00 ","0","0","0","0","0","0","0","0","0","0"
"02520400","ADRIANS BEAUTY COLLEGE OF TURLOCK","CA","953805116","PROPRIETARY","  9 ","  9 "," $ 31,730.00 ","9"," $ 15,750.00 ","  7 ","  7 "," $ 42,000.00 ","7"," $ 21,000.00 ","  1 ","  1 "," $ 9,400.00 ","1"," $ 4,700.00 ","0","0","0","0","0"
"02539100","KAPLAN COLLEGE","CA","916063231","PROPRIETARY","  183 ","  184 "," $ 627,761.00 ","211"," $ 285,958.00 ","  202 ","  215 "," $ 847,242.00 ","244"," $ 347,309.00 ","  7 ","  7 "," $ 53,823.00 ","7"," $ 24,050.00 ","0","0","0","0","0"
"02539500","IRVINE VALLEY COLLEGE","CA","926184399","PUBLIC","  36 ","  36 "," $ 139,275.00 ","36"," $ 34,945.00 ","  34 ","  34 "," $ 177,370.00 ","34"," $ 45,844.00 ","0","0","0","0","0","0","0","0","0","0"
"02542300","NATIONAL HOLISTIC INSTITUTE","CA","946082020","PROPRIETARY","  56 ","  56 "," $ 193,054.00 ","56"," $ 96,527.00 ","  57 ","  57 "," $ 325,016.00 ","57"," $ 162,505.00 ","  2 ","  2 "," $ 19,771.00 ","2"," $ 9,886.00 ","0","0","0","0","0"
"02546400","MTI BUSINESS COLLEGE","CA","952074349","PROPRIETARY","  14 ","  14 "," $ 49,000.00 ","14"," $ 24,500.00 ","  11 ","  11 "," $ 62,896.00 ","11"," $ 27,243.00 ","0","0","0","0","0","0","0","0","0","0"
"02549000","KAPLAN COLLEGE","CA","920837736","PROPRIETARY","  275 ","  278 "," $ 925,552.00 ","296"," $ 401,829.00 ","  276 ","  287 "," $ 1,221,378.00 ","302"," $ 506,879.00 ","  14 ","  14 "," $ 58,193.00 ","14"," $ 23,614.00 ","0","0","0","0","0"
"02553500","ASSOCIATED TECHNICAL COLLEGE","CA","921013245","PROPRIETARY","  30 ","  30 "," $ 105,000.00 ","30"," $ 54,250.00 ","  6 ","  6 "," $ 23,455.00 ","6"," $ 11,730.00 ","  3 ","  3 "," $ 11,973.00 ","3"," $ 5,988.00 ","0","0","0","0","0"
"02553600","DIVERSIFIED LANGUAGE INSTITUTE","CA","900171604","PROPRIETARY","0","0","0","0","0","  1 ","  1 "," $ 3,500.00 ","1"," $ 1,750.00 ","0","0","0","0","0","0","0","0","0","0"
"02559300","UNITED EDUCATION INSTITUTE","CA","902552933","PROPRIETARY","  1,041 ","  1,041 "," $ 3,613,569.00 ","1,041"," $ 1,783,134.00 ","  974 ","  1,619 "," $ 4,562,418.00 ","1,619"," $ 2,251,381.00 ","  66 ","  66 "," $ 335,164.00 ","66"," $ 167,108.00 ","0","0","0","0","0"
"02559400","INTERCOAST COLLEGES","CA","928681656","PROPRIETARY","  88 ","  93 "," $ 236,796.00 ","98"," $ 140,355.00 ","  78 ","  145 "," $ 346,284.00 ","153"," $ 196,688.00 ","0","0","0","0","0","0","0","0","0","0"
"02565400","KAPLAN COLLEGE","CA","952076216","PROPRIETARY","  110 ","  110 "," $ 356,085.00 ","125"," $ 143,752.00 ","  89 ","  89 "," $ 315,259.00 ","102"," $ 127,887.00 ","  3 ","  3 "," $ 17,896.00 ","3"," $ 4,830.00 ","0","0","0","0","0"
"02570300","LOS ANGELES ORT TECHNICAL INSTITUTE","CA","900484904","PRIVATE","  25 ","  25 "," $ 78,676.00 ","26"," $ 40,122.00 ","  19 ","  19 "," $ 49,440.00 ","19"," $ 24,723.00 ","  2 ","  2 "," $ 2,827.00 ","2"," $ 1,414.00 ","0","0","0","0","0"
"02577900","SANTA BARBARA BUSINESS COLLEGE","CA","933091664","PROPRIETARY","  29 ","  29 "," $ 107,134.00 ","29"," $ 37,686.00 ","  13 ","  13 "," $ 47,614.00 ","13"," $ 15,666.00 ","0","0","0","0","0","0","0","0","0","0"
"02578000","SANTA BARBARA BUSINESS COLLEGE","CA","934546943","PROPRIETARY","  4 ","  5 "," $ 10,473.00 ","6"," $ 4,906.00 ","  3 ","  3 "," $ 9,256.00 ","4"," $ 4,446.00 ","0","0","0","0","0","0","0","0","0","0"
"02584200","NEWBRIDGE COLLEGE","CA","927058605","PROPRIETARY","  115 ","  115 "," $ 419,821.00 ","122"," $ 218,028.00 ","  108 ","  110 "," $ 446,118.00 ","119"," $ 222,619.00 ","  5 ","  5 "," $ 21,645.00 ","5"," $ 12,113.00 ","0","0","0","0","0"
"02593100","HEALD COLLEGE","CA","956785303","PROPRIETARY","  372 ","  374 "," $ 1,165,339.00 ","393"," $ 464,425.00 ","  362 ","  668 "," $ 1,624,564.00 ","698"," $ 628,793.00 ","  22 ","  22 "," $ 125,506.00 ","23"," $ 44,413.00 ","0","0","0","0","0"
"02593200","HEALD COLLEGE","CA","950358008","PROPRIETARY","  451 ","  453 "," $ 1,418,998.00 ","473"," $ 557,271.00 ","  442 ","  774 "," $ 1,914,693.00 ","803"," $ 706,344.00 ","  34 ","  35 "," $ 196,810.00 ","35"," $ 67,166.00 ","0","0","0","0","0"
"02593300","HEALD COLLEGE","CA","952105667","PROPRIETARY","  559 ","  565 "," $ 1,760,194.00 ","566"," $ 694,590.00 ","  544 ","  1,061 "," $ 2,391,463.00 ","1,065"," $ 914,292.00 ","  21 ","  21 "," $ 94,314.00 ","21"," $ 36,154.00 ","0","0","0","0","0"
"02596400","CRIMSON TECHNICAL COLLEGE","CA","903012904","PROPRIETARY","  104 ","  104 "," $ 378,297.00 ","107"," $ 191,774.00 ","  105 ","  149 "," $ 495,864.00 ","152"," $ 251,104.00 ","  11 ","  11 "," $ 73,488.00 ","11"," $ 36,747.00 ","0","0","0","0","0"
"02597300","SOUTH BAYLO UNIVERSITY","CA","928011701","PRIVATE","  39 ","  39 "," $ 296,002.00 ","40"," $ 117,280.00 ","  27 ","  27 "," $ 203,398.00 ","28"," $ 77,270.00 ","0","0","0","0","0","  1 ","  1 "," $ 25,000.00 ","1"," $ 6,250.00 "
"02602300","CENTRAL COAST COLLEGE","CA","939013301","PROPRIETARY","  15 ","  15 "," $ 50,392.00 ","15"," $ 13,453.00 ","  13 ","  13 "," $ 29,476.00 ","13"," $ 7,813.00 ","  2 ","  2 "," $ 4,735.00 ","2"," $ 1,183.00 ","0","0","0","0","0"
"02609000","EMPEROR'S COLLEGE OF TRADITIONAL ORIENTAL MEDICINE","CA","904035609","PROPRIETARY","  39 ","  39 "," $ 298,392.00 ","39"," $ 108,710.00 ","  38 ","  38 "," $ 453,683.00 ","41"," $ 157,086.00 ","0","0","0","0","0","  9 ","  9 "," $ 38,708.00 ","9"," $ 13,406.00 "
"02612800","LOS ANGELES RECORDING SCHOOL","CA","900283112","PROPRIETARY","  13 ","  13 "," $ 45,500.00 ","13"," $ 22,750.00 ","  13 ","  13 "," $ 54,000.00 ","13"," $ 27,000.00 ","  17 ","  17 "," $ 416,016.00 ","18"," $ 209,803.00 ","0","0","0","0","0"
"02619300","SAMRA UNIVERSITY OF ORIENTAL MEDICINE","CA","900151019","PRIVATE","  13 ","  13 "," $ 80,613.00 ","13"," $ 32,116.00 ","  9 ","  9 "," $ 64,496.00 ","9"," $ 22,977.00 ","0","0","0","0","0","0","0","0","0","0"
"03011300","CALIFORNIA STATE UNIVERSITY, SAN MARCOS","CA","920960001","PUBLIC","0","0","0","0","0","0","0","0","0","0","  2 ","  2 "," $ 22,330.00 ","2"," $ 11,165.00 ","0","0","0","0","0"
"03025600","DELL'ARTE INTERNATIONAL SCHOOL OF PHYSICAL THEATRE","CA","955250816","PRIVATE","  1 ","  1 "," $ 8,500.00 ","1"," $ 4,250.00 ","  1 ","  1 "," $ 12,000.00 ","1"," $ 6,000.00 ","0","0","0","0","0","  2 ","  2 "," $ 26,360.00 ","2"," $ 13,180.00 "
"03027700","PACIFIC COLLEGE OF ORIENTAL MEDICINE","CA","921084408","PROPRIETARY","  45 ","  45 "," $ 345,490.00 ","46"," $ 254,920.00 ","  43 ","  43 "," $ 372,773.00 ","44"," $ 243,533.00 ","0","0","0","0","0","  25 ","  25 "," $ 340,633.00 ","25"," $ 207,164.00 "
"03034000","HEALD COLLEGE","CA","939065100","PROPRIETARY","  386 ","  387 "," $ 1,164,371.00 ","402"," $ 463,773.00 ","  337 ","  549 "," $ 1,382,462.00 ","571"," $ 520,691.00 ","  11 ","  11 "," $ 52,332.00 ","11"," $ 18,452.00 ","0","0","0","0","0"
"03035700","LAS POSITAS COLLEGE","CA","945516750","PUBLIC","  32 ","  32 "," $ 125,170.00 ","32"," $ 64,250.00 ","  29 ","  29 "," $ 146,484.00 ","29"," $ 73,242.00 ","0","0","0","0","0","0","0","0","0","0"
"03039900","FREMONT COLLEGE","CA","907035342","PROPRIETARY","  36 ","  36 "," $ 123,834.00 ","37"," $ 44,926.00 ","  35 ","  35 "," $ 185,500.00 ","36"," $ 65,835.00 ","  5 ","  5 "," $ 31,230.00 ","6"," $ 11,788.00 ","0","0","0","0","0"
"03043900","NEWSCHOOL OF ARCHITECTURE AND DESIGN","CA","921016634","PROPRIETARY","  234 ","  235 "," $ 1,443,313.00 ","325"," $ 663,734.00 ","  230 ","  232 "," $ 1,875,604.00 ","315"," $ 846,188.00 ","  19 ","  20 "," $ 364,574.00 ","25"," $ 151,699.00 ","  46 ","  49 "," $ 761,529.00 ","70"," $ 360,361.00 "
"03044500","KAPLAN COLLEGE","CA","914024222","PROPRIETARY","  73 ","  73 "," $ 232,155.00 ","81"," $ 91,964.00 ","  69 ","  69 "," $ 293,586.00 ","78"," $ 116,374.00 ","  7 ","  7 "," $ 32,703.00 ","7"," $ 12,207.00 ","0","0","0","0","0"
"03062300","WESTECH COLLEGE","CA","917644988","PROPRIETARY","  155 ","  156 "," $ 515,650.00 ","159"," $ 263,986.00 ","  148 ","  160 "," $ 719,856.00 ","163"," $ 367,698.00 ","  4 ","  4 "," $ 19,310.00 ","4"," $ 9,655.00 ","0","0","0","0","0"
"03062700","PLATT COLLEGE","CA","918039998","PROPRIETARY","  130 ","  130 "," $ 501,207.00 ","181"," $ 264,969.00 ","  125 ","  128 "," $ 635,750.00 ","176"," $ 322,544.00 ","  17 ","  17 "," $ 116,833.00 ","26"," $ 65,202.00 ","0","0","0","0","0"
"03063400","MODERN TECHNOLOGY SCHOOL","CA","927081336","PROPRIETARY","  44 ","  44 "," $ 140,344.00 ","53"," $ 82,539.00 ","  32 ","  32 "," $ 142,085.00 ","37"," $ 76,133.00 ","  5 ","  5 "," $ 51,993.00 ","5"," $ 25,997.00 ","0","0","0","0","0"
"03067500","INSTITUTE OF TECHNOLOGY","CA","936123217","PROPRIETARY","  14 ","  14 "," $ 34,292.00 ","14"," $ 18,553.00 ","  8 ","  8 "," $ 13,542.00 ","8"," $ 6,741.00 ","0","0","0","0","0","0","0","0","0","0"
"03069500","SAGE COLLEGE","CA","925576720","PROPRIETARY","  48 ","  48 "," $ 169,587.00 ","49"," $ 46,798.00 ","  54 ","  56 "," $ 234,948.00 ","57"," $ 64,822.00 ","  3 ","  3 "," $ 23,070.00 ","3"," $ 5,768.00 ","0","0","0","0","0"
"03070400","ITT TECHNICAL INSTITUTE","CA","924083519","PROPRIETARY","  563 ","  565 "," $ 2,082,138.00 ","565"," $ 729,700.00 ","  528 ","  531 "," $ 2,793,920.00 ","532"," $ 969,722.00 ","  53 ","  54 "," $ 475,077.00 ","54"," $ 165,234.00 ","0","0","0","0","0"
"03072300","EVEREST COLLEGE","CA","917613222","PROPRIETARY","  531 ","  531 "," $ 1,827,180.00 ","533"," $ 917,448.00 ","  498 ","  802 "," $ 2,847,000.00 ","804"," $ 1,423,317.00 ","  18 ","  18 "," $ 124,265.00 ","18"," $ 62,027.00 ","0","0","0","0","0"
"03072700","WESTWOOD COLLEGE - LOS ANGELES","CA","900101577","PROPRIETARY","  3,009 ","  3,017 "," $ 10,519,478.00 ","3,115"," $ 4,048,571.00 ","  2,944 ","  3,002 "," $ 14,562,852.00 ","3,101"," $ 5,661,350.00 ","  195 ","  199 "," $ 1,391,216.00 ","202"," $ 490,142.00 ","0","0","0","0","0"
"03078200","AMERICAN COLLEGE OF TRADITIONAL CHINESE MEDICINE","CA","941072813","PRIVATE","  86 ","  87 "," $ 701,140.00 ","126"," $ 351,470.00 ","  82 ","  82 "," $ 945,432.00 ","120"," $ 480,751.00 ","0","0","0","0","0","  15 ","  15 "," $ 142,885.00 ","23"," $ 70,118.00 "
"03087400","ITT TECHNICAL INSTITUTE","CA","905021356","PROPRIETARY","  331 ","  334 "," $ 1,351,752.00 ","335"," $ 492,466.00 ","  313 ","  314 "," $ 1,555,053.00 ","315"," $ 561,606.00 ","  46 ","  46 "," $ 426,908.00 ","46"," $ 145,586.00 ","0","0","0","0","0"
"03098200","YO SAN UNIVERSITY OF TRADITIONAL CHINESE MEDICINE","CA","900661103","PRIVATE","  70 ","  72 "," $ 579,824.00 ","73"," $ 304,427.00 ","  64 ","  67 "," $ 611,487.00 ","68"," $ 307,974.00 ","0","0","0","0","0","  15 ","  16 "," $ 96,478.00 ","16"," $ 52,739.00 "
"03108100","SUMMIT COLLEGE","CA","923243956","PROPRIETARY","  548 ","  548 "," $ 1,952,973.00 ","570"," $ 753,653.00 ","  544 ","  546 "," $ 3,018,280.00 ","570"," $ 1,150,087.00 ","  24 ","  24 "," $ 232,497.00 ","24"," $ 84,212.00 ","0","0","0","0","0"
"03109500","DONGGUK UNIVERSITY LOS ANGELES","CA","900201765","PRIVATE","  18 ","  19 "," $ 109,385.00 ","20"," $ 36,510.00 ","  14 ","  15 "," $ 114,000.00 ","16"," $ 38,250.00 ","0","0","0","0","0","0","0","0","0","0"
"03113600","SOUTHERN CALIFORNIA INSTITUTE OF TECHNOLOGY","CA","928053758","PROPRIETARY","  142 ","  144 "," $ 487,073.00 ","200"," $ 245,410.00 ","  133 ","  148 "," $ 634,131.00 ","208"," $ 309,489.00 ","  7 ","  7 "," $ 47,566.00 ","9"," $ 20,437.00 ","0","0","0","0","0"
"03125400","ART INSTITUTE OF CALIFORNIA-HOLLYWOOD (THE)","CA","916013112","PROPRIETARY","  581 ","  596 "," $ 2,153,663.00 ","996"," $ 1,270,615.00 ","  595 ","  604 "," $ 2,906,628.00 ","1,021"," $ 1,714,594.00 ","  113 ","  116 "," $ 1,993,958.00 ","182"," $ 1,027,622.00 ","0","0","0","0","0"
"03125800","PREMIERE CAREER COLLEGE","CA","917063746","PROPRIETARY","  25 ","  25 "," $ 90,314.00 ","27"," $ 45,521.00 ","  23 ","  23 "," $ 77,369.00 ","23"," $ 38,413.00 ","0","0","0","0","0","0","0","0","0","0"
"03126800","PACIFICA GRADUATE INSTITUTE","CA","930133019","PROPRIETARY","  185 ","  185 "," $ 1,539,011.00 ","185"," $ 402,422.00 ","  186 ","  186 "," $ 2,244,133.00 ","186"," $ 573,122.00 ","0","0","0","0","0","  103 ","  103 "," $ 2,088,584.00 ","103"," $ 530,968.00 "
"03128700","MT. SIERRA COLLEGE","CA","910163414","PROPRIETARY","  136 ","  136 "," $ 549,925.00 ","223"," $ 314,921.00 ","  144 ","  150 "," $ 738,010.00 ","242"," $ 419,088.00 ","  14 ","  14 "," $ 109,762.00 ","24"," $ 63,876.00 ","0","0","0","0","0"
"03131300","FIVE BRANCHES UNIVERSITY","CA","950624669","PRIVATE","  138 ","  138 "," $ 1,120,675.00 ","139"," $ 625,007.00 ","  117 ","  119 "," $ 1,320,226.00 ","122"," $ 723,469.00 ","0","0","0","0","0","  58 ","  59 "," $ 1,217,611.00 ","68"," $ 580,365.00 "
"03162300","FOUR-D COLLEGE","CA","923244218","PROPRIETARY","  64 ","  64 "," $ 211,243.00 ","64"," $ 106,778.00 ","  61 ","  61 "," $ 317,624.00 ","62"," $ 157,286.00 ","  2 ","  2 "," $ 18,441.00 ","2"," $ 9,221.00 ","0","0","0","0","0"
"03163300","PACIFIC STATES UNIVERSITY","CA","900102211","PRIVATE","  3 ","  3 "," $ 18,500.00 ","4"," $ 5,834.00 ","  3 ","  3 "," $ 25,000.00 ","4"," $ 7,500.00 ","0","0","0","0","0","0","0","0","0","0"
"03195400","EVEREST COLLEGE","CA","905012867","PROPRIETARY","  56 ","  56 "," $ 196,000.00 ","56"," $ 98,000.00 ","  55 ","  56 "," $ 304,000.00 ","56"," $ 152,000.00 ","  5 ","  5 "," $ 34,162.00 ","5"," $ 17,080.00 ","0","0","0","0","0"
"03210300","LE CORDON BLEU COLLEGE OF CULINARY ARTS","CA","911015221","PROPRIETARY","  1 ","  1 "," $ 3,500.00 ","1"," $ 1,750.00 ","  1 ","  1 "," $ 2,000.00 ","1"," $ 1,000.00 ","0","0","0","0","0","0","0","0","0","0"
"03250300","COMMUNITY BASED EDUCATION AND DEVELOPMENT","CA","900102722","PRIVATE","  55 ","  55 "," $ 218,500.00 ","55"," $ 109,250.00 ","  55 ","  56 "," $ 226,654.00 ","56"," $ 113,346.00 ","  1 ","  1 "," $ 3,763.00 ","1"," $ 1,882.00 ","0","0","0","0","0"
"03260300","CALIFORNIA STATE UNIVERSITY, MONTEREY BAY","CA","939558001","PUBLIC","  2 ","  2 "," $ 8,628.00 ","2"," $ 8,628.00 ","  2 ","  2 "," $ 17,172.00 ","2"," $ 17,172.00 ","0","0","0","0","0","0","0","0","0","0"
"03278300","CHARTER COLLEGE","CA","913515432","PROPRIETARY","  135 ","  135 "," $ 418,733.00 ","157"," $ 225,827.00 ","  136 ","  245 "," $ 629,117.00 ","280"," $ 331,391.00 ","  12 ","  13 "," $ 75,943.00 ","13"," $ 46,169.00 ","0","0","0","0","0"
"03299300","PACIFIC COLLEGE","CA","926263160","PROPRIETARY","  15 ","  15 "," $ 53,091.00 ","15"," $ 26,539.00 ","  13 ","  13 "," $ 62,735.00 ","13"," $ 31,364.00 ","0","0","0","0","0","0","0","0","0","0"
"03308300","BRISTOL UNIVERSITY","CA","928066198","PROPRIETARY","  4 ","  4 "," $ 14,000.00 ","4"," $ 7,000.00 ","  3 ","  3 "," $ 13,581.00 ","3"," $ 6,790.00 ","0","0","0","0","0","0","0","0","0","0"
"03327400","ACUPUNCTURE AND INTEGRATIVE MEDICINE COLLEGE, BERKELEY","CA","947042724","PRIVATE","  54 ","  54 "," $ 424,231.00 ","54"," $ 232,663.00 ","  48 ","  49 "," $ 537,280.00 ","49"," $ 281,722.00 ","0","0","0","0","0","  3 ","  3 "," $ 26,463.00 ","3"," $ 16,089.00 "
"03332300","SOUTHERN CALIFORNIA SEMINARY","CA","920191109","PRIVATE","  56 ","  56 "," $ 346,024.00 ","58"," $ 131,869.00 ","  49 ","  49 "," $ 395,334.00 ","51"," $ 154,341.00 ","0","0","0","0","0","  1 ","  1 "," $ 4,000.00 ","1"," $ 1,334.00 "
"03359300","SAINT FRANCIS CAREER COLLEGE","CA","902622659","PRIVATE","  19 ","  19 "," $ 38,475.00 ","19"," $ 19,247.00 ","  18 ","  18 "," $ 48,600.00 ","18"," $ 24,300.00 ","0","0","0","0","0","0","0","0","0","0"
"03367300","PROFESSIONAL GOLFERS CAREER COLLEGE","CA","925916013","PROPRIETARY","  108 ","  108 "," $ 394,440.00 ","110"," $ 200,746.00 ","  122 ","  124 "," $ 593,536.00 ","126"," $ 301,255.00 ","  36 ","  37 "," $ 591,950.00 ","39"," $ 315,640.00 ","0","0","0","0","0"
