"","Reduced rate in regular motor vehicle tax (motorrijtuigenbelasting, MRB) for van entrepreneurs","·  Beneficiary","","","","","","","","","","","","","","","","","","",""
"","Reduced rate in regular motor vehicle tax (motorrijtuigenbelasting, MRB) for van entrepreneurs","·  ·  Consumer Support Estimate","Other end uses of fossil fuels (e.g. transport and residential sectors)","Petroleum","","","","","","","","","","","","","","","","",""
"","Reduced rate in regular motor vehicle tax (motorrijtuigenbelasting, MRB) for van entrepreneurs","·  ·  Consumer Support Estimate","Other end uses of fossil fuels (e.g. transport and residential sectors)","·  Gas/diesel oil excl. biofuels","Total economy","","","","","","","","","","","","","","","",""
"","Reduced rate in regular motor vehicle tax (motorrijtuigenbelasting, MRB) for van entrepreneurs","·  ·  Consumer Support Estimate","Other end uses of fossil fuels (e.g. transport and residential sectors)","·  Gas/diesel oil excl. biofuels","·  General government","","","","","","","","","","","","","","","",""
"","Reduced rate in regular motor vehicle tax (motorrijtuigenbelasting, MRB) for van entrepreneurs","·  ·  Consumer Support Estimate","Other end uses of fossil fuels (e.g. transport and residential sectors)","·  Gas/diesel oil excl. biofuels","·  ·  Central government","","..","..","..","..","..","..","..","..","..","924,000,000","959,000,000","1,005,000,000","1,030,000,000","1,089,000,000",""
"","Support mechanism: Budgetary transfer","","","","","","","","","","","","","","","","","","","",""
"","EU ETS compensation","Total","","","","","","","","","","","","","","","","","","",""
"","EU ETS compensation","·  Beneficiary","","","","","","","","","","","","","","","","","","",""
"","EU ETS compensation","·  ·  Consumer Support Estimate","Use of fossil fuels in the industrial sector","End-use electricity","Total economy","","","","","","","","","","","","","","","",""
"","EU ETS compensation","·  ·  Consumer Support Estimate","Use of fossil fuels in the industrial sector","End-use electricity","·  General government","","","","","","","","","","","","","","","",""
"","EU ETS compensation","·  ·  Consumer Support Estimate","Use of fossil fuels in the industrial sector","End-use electricity","·  ·  Central government","","..","..","..","..","41,241,792","24,424,146","35,909,285","42,510,601","33,496,086","31,185,351","77,200,042","109,823,607","46,493,889","105,978,718",""
"","Remittance reduction with respect to investments for exploration and production of natural gas small fields in the North Sea (Small Fields Policy)","Total","","","","","","","","","","","","","","","","","","",""
"","Remittance reduction with respect to investments for exploration and production of natural gas small fields in the North Sea (Small Fields Policy)","·  Beneficiary","","","","","","","","","","","","","","","","","","",""
"","Remittance reduction with respect to investments for exploration and production of natural gas small fields in the North Sea (Small Fields Policy)","·  ·  Producer Support Estimate","Extraction or mining stage","Petroleum","","","","","","","","","","","","","","","","",""
"","Remittance reduction with respect to investments for exploration and production of natural gas small fields in the North Sea (Small Fields Policy)","·  ·  Producer Support Estimate","Extraction or mining stage","·  Natural Gas Liquids","Total economy","","","","","","","","","","","","","","","",""
"","Remittance reduction with respect to investments for exploration and production of natural gas small fields in the North Sea (Small Fields Policy)","·  ·  Producer Support Estimate","Extraction or mining stage","·  Natural Gas Liquids","·  General government","","","","","","","","","","","","","","","",""
"","Remittance reduction with respect to investments for exploration and production of natural gas small fields in the North Sea (Small Fields Policy)","·  ·  Producer Support Estimate","Extraction or mining stage","·  Natural Gas Liquids","·  ·  Central government","","..","..","..","..","..","..","446,769","146,044","212,916","..","..","..","..","..",""
"","Remittance reduction with respect to investments for exploration and production of natural gas small fields in the North Sea (Small Fields Policy)","·  ·  Producer Support Estimate","Extraction or mining stage","Natural Gas","Total economy","","","","","","","","","","","","","","","",""
"","Remittance reduction with respect to investments for exploration and production of natural gas small fields in the North Sea (Small Fields Policy)","·  ·  Producer Support Estimate","Extraction or mining stage","Natural Gas","·  General government","","","","","","","","","","","","","","","",""
"","Remittance reduction with respect to investments for exploration and production of natural gas small fields in the North Sea (Small Fields Policy)","·  ·  Producer Support Estimate","Extraction or mining stage","Natural Gas","·  ·  Central government","","..","..","..","..","..","..","55,553,231","18,853,956","27,787,084","..","..","..","..","..",""
"","Allowance (energietoeslag) for low-income households (ID 712)","Total","","","","","","","","","","","","","","","","","","",""
"","Allowance (energietoeslag) for low-income households (ID 712)","·  Beneficiary","","","","","","","","","","","","","","","","","","",""
"","Allowance (energietoeslag) for low-income households (ID 712)","·  ·  Consumer Support Estimate","Other end uses of fossil fuels (e.g. transport and residential sectors)","Petroleum","","","","","","","","","","","","","","","","",""
"","Allowance (energietoeslag) for low-income households (ID 712)","·  ·  Consumer Support Estimate","Other end uses of fossil fuels (e.g. transport and residential sectors)","·  Gas/diesel oil excl. biofuels","Total economy","","","","","","","","","","","","","","","",""
"","Allowance (energietoeslag) for low-income households (ID 712)","·  ·  Consumer Support Estimate","Other end uses of fossil fuels (e.g. transport and residential sectors)","·  Gas/diesel oil excl. biofuels","·  General government","","","","","","","","","","","","","","","",""
"","Allowance (energietoeslag) for low-income households (ID 712)","·  ·  Consumer Support Estimate","Other end uses of fossil fuels (e.g. transport and residential sectors)","·  Gas/diesel oil excl. biofuels","·  ·  Central government","","..","..","..","..","..","..","..","..","..","..","..","..","2,485,586","2,330,237",""
"","Allowance (energietoeslag) for low-income households (ID 712)","·  ·  Consumer Support Estimate","Other end uses of fossil fuels (e.g. transport and residential sectors)","Natural Gas","Total economy","","","","","","","","","","","","","","","",""
"","Allowance (energietoeslag) for low-income households (ID 712)","·  ·  Consumer Support Estimate","Other end uses of fossil fuels (e.g. transport and residential sectors)","Natural Gas","·  General government","","","","","","","","","","","","","","","",""
"","Allowance (energietoeslag) for low-income households (ID 712)","·  ·  Consumer Support Estimate","Other end uses of fossil fuels (e.g. transport and residential sectors)","Natural Gas","·  ·  Central government","","..","..","..","..","..","..","..","..","..","..","..","..","2,514,714,047","2,357,544,419",""
"","Allowance (energietoeslag) for low-income households (ID 712)","·  ·  Consumer Support Estimate","Other end uses of fossil fuels (e.g. transport and residential sectors)","End-use electricity","Total economy","","","","","","","","","","","","","","","",""
"","Allowance (energietoeslag) for low-income households (ID 712)","·  ·  Consumer Support Estimate","Other end uses of fossil fuels (e.g. transport and residential sectors)","End-use electricity","·  General government","","","","","","","","","","","","","","","",""
"","Allowance (energietoeslag) for low-income households (ID 712)","·  ·  Consumer Support Estimate","Other end uses of fossil fuels (e.g. transport and residential sectors)","End-use electricity","·  ·  Central government","","..","..","..","..","..","..","..","..","..","..","..","..","389,044,665","364,729,374",""
"","Energy support to households (ID 719)","Total","","","","","","","","","","","","","","","","","","",""
"","Energy support to households (ID 719)","·  Beneficiary","","","","","","","","","","","","","","","","","","",""
"","Energy support to households (ID 719)","·  ·  Consumer Support Estimate","Other end uses of fossil fuels (e.g. transport and residential sectors)","Natural Gas","Total economy","","","","","","","","","","","","","","","",""
"","Energy support to households (ID 719)","·  ·  Consumer Support Estimate","Other end uses of fossil fuels (e.g. transport and residential sectors)","Natural Gas","·  General government","","","","","","","","","","","","","","","",""
"","Energy support to households (ID 719)","·  ·  Consumer Support Estimate","Other end uses of fossil fuels (e.g. transport and residential sectors)","Natural Gas","·  ·  Central government","","..","..","..","..","..","..","..","..","..","..","..","..","2,600,000,000","..",""
"","Energy support to households (ID 719)","·  ·  Consumer Support Estimate","Other end uses of fossil fuels (e.g. transport and residential sectors)","End-use electricity","Total economy","","","","","","","","","","","","","","","",""
"","Energy support to households (ID 719)","·  ·  Consumer Support Estimate","Other end uses of fossil fuels (e.g. transport and residential sectors)","End-use electricity","·  General government","","","","","","","","","","","","","","","",""
"","Energy support to households (ID 719)","·  ·  Consumer Support Estimate","Other end uses of fossil fuels (e.g. transport and residential sectors)","End-use electricity","·  ·  Central government","","..","..","..","..","..","..","..","..","..","..","..","..","2,600,000,000","..",""
"","Reimburse costs of energy-intensive SMEs (ID 721)","Total","","","","","","","","","","","","","","","","","","",""
"","Reimburse costs of energy-intensive SMEs (ID 721)","·  Beneficiary","","","","","","","","","","","","","","","","","","",""
"","Reimburse costs of energy-intensive SMEs (ID 721)","·  ·  Consumer Support Estimate","Other end uses of fossil fuels (e.g. transport and residential sectors)","Natural Gas","Total economy","","","","","","","","","","","","","","","",""
"","Reimburse costs of energy-intensive SMEs (ID 721)","·  ·  Consumer Support Estimate","Other end uses of fossil fuels (e.g. transport and residential sectors)","Natural Gas","·  General government","","","","","","","","","","","","","","","",""
"","Reimburse costs of energy-intensive SMEs (ID 721)","·  ·  Consumer Support Estimate","Other end uses of fossil fuels (e.g. transport and residential sectors)","Natural Gas","·  ·  Central government","","..","..","..","..","..","..","..","..","..","..","..","..","258,030,862","1,548,185,172",""
"","Reimburse costs of energy-intensive SMEs (ID 721)","·  ·  Consumer Support Estimate","Other end uses of fossil fuels (e.g. transport and residential sectors)","End-use electricity","Total economy","","","","","","","","","","","","","","","",""
"","Reimburse costs of energy-intensive SMEs (ID 721)","·  ·  Consumer Support Estimate","Other end uses of fossil fuels (e.g. transport and residential sectors)","End-use electricity","·  General government","","","","","","","","","","","","","","","",""
"","Reimburse costs of energy-intensive SMEs (ID 721)","·  ·  Consumer Support Estimate","Other end uses of fossil fuels (e.g. transport and residential sectors)","End-use electricity","·  ·  Central government","","..","..","..","..","..","..","..","..","..","..","..","..","105,309,959","631,859,753",""
"","Price ceiling on energy prices (ID 724)","Total","","","","","","","","","","","","","","","","","","",""
"","Price ceiling on energy prices (ID 724)","·  Beneficiary","","","","","","","","","","","","","","","","","","",""
"","Price ceiling on energy prices (ID 724)","·  ·  Consumer Support Estimate","Other end uses of fossil fuels (e.g. transport and residential sectors)","Natural Gas","Total economy","","","","","","","","","","","","","","","",""
"","Price ceiling on energy prices (ID 724)","·  ·  Consumer Support Estimate","Other end uses of fossil fuels (e.g. transport and residential sectors)","Natural Gas","·  General government","","","","","","","","","","","","","","","",""
"","Price ceiling on energy prices (ID 724)","·  ·  Consumer Support Estimate","Other end uses of fossil fuels (e.g. transport and residential sectors)","Natural Gas","·  ·  Central government","","..","..","..","..","..","..","..","..","..","..","..","..","..","3,625,770,623",""
"","Price ceiling on energy prices (ID 724)","·  ·  Consumer Support Estimate","Other end uses of fossil fuels (e.g. transport and residential sectors)","End-use electricity","Total economy","","","","","","","","","","","","","","","",""
"","Price ceiling on energy prices (ID 724)","·  ·  Consumer Support Estimate","Other end uses of fossil fuels (e.g. transport and residential sectors)","End-use electricity","·  General government","","","","","","","","","","","","","","","",""
"","Price ceiling on energy prices (ID 724)","·  ·  Consumer Support Estimate","Other end uses of fossil fuels (e.g. transport and residential sectors)","End-use electricity","·  ·  Central government","","..","..","..","..","..","..","..","..","..","..","..","..","..","839,983,547",""
"","","","","","","","","","","","","","","","","","","","","",""
"","© Terms & conditions ","","","","","","","","","","","","","","","","","","","","Fossil Fuel Support - Netherlands"
